2005	Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W10	Pád na schodech a stupních nebo s nich	16	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	3	1	 -	 -	2	4	4	1
W11	Pád na nebo se ebøíku	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -
W12	Pád na nebo s lešení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W13	Pád s (z) budovy nebo konstrukce nebo propadnutí	13	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	2	1	 -	1	 -	1	1	 -	1	1	2	2
W14	Pád se stromu	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W15	Pád se skály	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W16	"Potopení se nebo skok do vody jako pøíèina jiného poranìní, ne je (u)tonutí
nebo potopení"	1	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W17	Jinı pád z jedné úrovnì na druhou	8	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	1	 -	1	1	 -	 -	 -	 -	1	1	 -	1
W18	Jinı pád na rovinì	4	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	1
W19	Neurèenı pád	533	 -	 -	 -	2	 -	 -	 -	 -	 -	1	 -	2	3	3	5	2	4	19	40	89	164	199
																								
	Vystavení neivotnım mechanickım silám        W20 - W49	5	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	1	 -	1	1	1	 -
W20	Udeøení hozenım, vrenım nebo padajícím pøedmìtem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W21	Udeøení sportovním náøadím (vybavením) nebo náraz na nì	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W22	Udeøení jinımi pøedmìty nebo náraz na nì	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W23	"Zachycení, rozdrcení, zmáèknutí 
nebo uskøípnutí do pøedmìtù nebo mezi nì"	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -
W24	Kontakt se zaøízeními na zvedání a pøenos, nezaøazenımi jinde	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W25	Kontakt s ostrım sklem	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -
W26	Kontakt s noem, meèem nebo dıkou	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W27	Kontakt s ruèním nástrojem bez pohonu	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W28	Kontakt se sekaèkou trávy s pohonem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W29	"Kontakt s jinımi ruèními nástroji na pohon 
a stroji v domácnosti"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W30	Kontakt se zemìdìlskımi stroji	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -
W31	Kontakt s jinım a neurèenım strojem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W32	Vıstøel z krátké jednoruèní støelné zbranì, pistole, revolveru	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W33	Vıstøel z pušky, brokovnice a vìtší ruèní støelné zbranì	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -
W34	Vıstøel z jinıch a neurèenıch støelnıch zbraní	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W35	Vıbuch a prasknutí kotle	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W36	Vıbuch a prasknutí tlakové nádoby na plyn	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -
W37	Vıbuch a prasknutí stlaèené pneumatiky, potrubí nebo hadice	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W38	Vıbuch a prasknutí jinıch urèenıch tlakovıch zaøízení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W39	Vıstøel ohòostroje	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W40	Vıbuch jinıch látek	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W41	Vystavení proudu pod vysokım tlakem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W42	Vystavení hluku	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W43	Vystavení vibracím	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W44	"Cizí tìleso vniklé do oka nebo okem 
nebo pøirozenım otvorem"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W45	Cizí tìleso nebo pøedmìt proniklı kùí	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W49	Vystavení jinım a neurèenım neivotnım mechanickım silám	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	Vystavení ivotnım mechanickım silám       W50 - W64	3	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	1	1	 -	 -	 -
W50	Zasaení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W51	"Uhození se o jinou osobu nebo náraz 
do jiné osoby"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W52	Rozdrcení, umaèkání nebo ušlapání davem pøi lidské panice	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W53	Kousnutí krysou	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W54	Kousnutí nebo úder psem	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -
W55	Kousnutí nebo úder jinımi savci	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	1	 -	 -	 -	 -
W56	Kontakt s moøskım ivoèichem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W57	Kousnutí nebo štípnutí (bodnutí) nejedovatım hmyzem a jinımi nejedovatımi èlenovci	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W58	Kousnutí a úder krokodılem nebo aligátorem	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W59	Kousnutí nebo rozdrcení jinım plazy	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W60	"Kontakt s rostlinnımi trny a ostny 
a ostrımi listy"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W64	Vystavení jinım a neurèenım ivotním mechanickım silám	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	"Náhodné (u)tonutí a potopení      
 W65 - W74"	51	1	1	 -	 -	 -	 -	1	4	1	2	4	2	1	7	1	3	3	5	6	5	2	2
W65	(U)tonutí a potopení pøi pobytu ve vanì	3	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	2	 -	 -
W66	(U)tonutí a potopení po pádu do vany	3	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	 -	 -	 -	1	 -
W67	(U)tonutí a potopení pøi pobytu v bazénu	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W68	(U)tonutí a potopení po pádu do bazénu	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -
W69	(U)tonutí a potopení pøi pobytu v pøírodní vodì	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -
W70	(U)tonutí a potopení pøi pádu do pøírodní vody	10	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	1	1	3	2	1	 -	1
W73	Jiné urèené (u)tonutí a potopení	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -
W74	Neurèené (u)tonutí a potopení	32	1	1	 -	 -	 -	 -	1	4	 -	2	4	2	1	6	 -	1	 -	2	4	1	1	1
																								
	"Jiná náhodná ohroení dıchání      
 W75 - W84"	110	7	 -	 -	2	 -	 -	1	2	 -	3	5	3	5	3	11	6	7	8	3	16	15	13
W75	Náhodné (za)dušení a (u)škrcení v posteli	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	1	 -	 -	 -
W76	Jiné náhodné obìšení a (u)škrcení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W77	Ohroení dıchání zpùsobené zavalením (zasypáním) padající zeminou a jinımi hmotami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W78	Vdechnutí aludeèního obsahu	84	5	 -	 -	2	 -	 -	1	1	 -	3	5	3	3	3	10	4	5	7	1	9	12	10
W79	Vdechnutí nebo polknutí potravy jako pøíèina ucpání dıchacích cest	18	1	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	1	 -	1	1	 -	1	1	6	3	2
W80	Vdechnutí nebo polknutí jinıch pøedmìtù jako pøíèina ucpání dıchacích cest	5	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	1	 -	 -	1	 -	1
W81	"Uzavøení nebo zachycení v prostøedí 
s nízkım obsahem kyslíku"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W83	Jiná urèená ohroení dıchání	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -
W84	Neurèené ohroení dıchání	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	"Vystavení elektrickému proudu, ozáøení a extrémní okolní teplotì 
a tlaku vzduchu        W85 - W99"	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -
W85	Dotyk elektrického vedení	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W86	Vystavení jinému urèenému elektrickému proudu	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W87	Vystavení neurèenému elektrickému proudu	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -
W88	Vystavení ionizujícímu záøení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W89	"Vystavení umìle vytvoøenému viditelnému 
a ultrafialovému svìtlu"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W90	Vystavení jinému neionizujícímu záøení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W91	Vystavení neurèenému typu záøení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W92	Vystavení nadmìrnému horku umìle vytvoøenému	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W93	Vystavení nadmìrnému chladu umìle vytvoøenému	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho zmìnám	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
W99	Vystavení jinım a neurèenım faktorùm okolního prostøedí vytvoøenım umìle	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	"Vystavení kouøi, ohni, dımu
a plamenùm       X00 - X09"	24	 -	 -	2	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	1	3	1	1	1	3	4	4	3
X00	"Vystavení nekontrolovanému ohni (poáru) 
v budovì nebo konstrukci"	2	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -
X01	Vystavení nekontrolovanému ohni (poáru) mimo budovy a konstrukce	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X02	"Vystavení kontrolovanému ohni v budovách 
a konstrukcích"	3	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	2	 -
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X04	Vystavení vznícení vysoce hoølavıch hmot	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X05	Vystavení vznícení nebo tavení noèního prádla	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X06	Vystavení vznícení nebo tavení jiného šatstva a odìvù	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	1
X08	Vystavení jinému urèenému kouøi, dımu, ohni a plamenùm	3	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -
X09	"Vystavení neurèenému kouøi, dımu, ohni 
a plamenùm"	14	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	3	1	1	 -	3	2	2	2
																								
	Kontakt s horkem a horkımi látkami      X10 - X19	6	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	 -	1	1	2
X10	"Kontakt s horkımi nápoji, potravou, tukem 
a oleji na vaøení"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X11	Kontakt s horkou vodou z vodovodu	3	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	1	 -	1
X12	Kontakt s jinım horkımi tekutinami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X13	Kontakt s vodní párou a jinımi horkımi vıpary	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X14	Kontakt s horkım vzduchem a plyny	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -
X15	Kontakt s horkımi zaøízeními v domácnosti	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X16	Kontakt s horkımi topnımi zaøízeními, radiátory a rourami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X17	Kontakt s horkımi stroji, pøístroji a nástroji	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -
X18	Kontakt s jinımi horkımi kovy	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X19	"Kontakt s jinım a neurèenım horkem 
a horkımi látkami"	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1
																								
	"Kontakt s jedovatımi ivoèichy 
a rostlinami      X20 - X29"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X20	Kontakt s jedovatımi hady a ještìrkami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X21	Kontakt s jedovatımi pavouky	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X22	Kontakt se štíry (škorpiony)	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X23	Kontakt se sršni, vosami a vèelami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X24	Kontakt se stonokami a jedovatımi (tropickımi) stonokami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X25	Kontakt s jinımi urèenımi jedovatımi èlenovci	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X26	"Kontakt s jedovatım moøskım ivoèichem 
a rostlinou"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X27	Kontakt s jinımi urèenımi jedovatımi ivoèichy	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X28	Kontakt s jinımi urèenımi jedovatımi rostlinami	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X29	Kontakt s neurèenım jedovatım ivoèichem nebo rostlinou	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	Vystavení pøírodním silám       X30 - X39	28	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	2	4	7	 -	 -	1	4	6	2
X30	Vystavení nadmìrnému pøírodnímu horku	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X31	Vystavení nadmìrnému pøírodnímu chladu	28	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	2	4	7	 -	 -	1	4	6	2
X32	Vystavení sluneènímu záøení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X33	Obì blesku	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X34	Obì zemìtøesení	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X35	Obì vıbuchu sopky	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X36	Obì laviny, sesuvu pùdy a jinıch zemskıch pohybù	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X37	Obì pøírodní katastrofické bouøe	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X38	Obì povodnì (záplavy)	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X39	Vystavení jinım a neurèenım pøírodním silám	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	Náhodná otrava škodlivımi látkami      X40 - X49	93	 -	 -	 -	1	 -	 -	 -	3	3	5	 -	4	9	22	14	6	5	3	6	6	3	3
X40	Náhodná otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	1	 -	 -	 -	 -	 -	 -
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazená jinde	5	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	1	2
X42	Náhodná otrava narkotiky a sychodysleptiky (halucinogeny) a expozice jejich pùsobení, nezaøazená jinde	1	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X43	"Náhodná otrava jinımi léèivy pùsobícími 
na autonomní nervovou soustavu 
a expozice jejich pùsobení"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X44	"Náhodná otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami 
a expozice jejich pùsobení"	9	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	3	1	1	1	 -	 -	2	 -	 -	 -
X45	"Náhodná otrava alkoholem a expozice 
jeho pùsobení"	47	 -	 -	 -	 -	 -	 -	 -	 -	 -	2	 -	3	4	19	10	2	5	 -	1	1	 -	 -
X46	"Náhodná otrava organickımi rozpustidly 
a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení"	2	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	1	 -	 -	 -	 -	 -	 -
X47	"Náhodná otrava jinımi plyny a parami 
a expozice jejich pùsobení"	26	 -	 -	 -	1	 -	 -	 -	2	2	2	 -	 -	1	1	2	1	 -	3	3	5	2	1
X48	"Náhodná otrava pesticidy a expozice 
jejich pùsobení"	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X49	Náhodná otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	1	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	"Pøetíení, cestování a strádání       
X50 - X57"	1	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X50	Pøetíení a namáhavé nebo opakované pohyby	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X51	Cestování a pohyb	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X52	Prodlouenı pobyt v beztíném prostøedí	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X53	Nedostatek potravy	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X54	Nedostatek vody	1	1	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
X57	Neurèené strádání	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
																								
	Náhodné vystavení jinım a neurèenım faktorùm      X58 - X59	114	 -	 -	 -	 -	 -	 -	2	2	1	1	2	3	2	4	9	8	9	9	11	22	16	13
X58	Vystavení jinım  urèenım faktorùm	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -	 -
