1979	Zemøelí muži podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	4978	127	23	19	22	25	90	61	170	348	370	349	317	263	326	323	355	200	403	413	376	223	175
																								
D1	Úrazy na železnicích	132	-	-	1	-	-	2	-	18	17	20	11	6	-	9	5	10	8	5	10	6	3	1
E800	Srážka se železnièními vozidly	6	-	-	1	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	1	-	-	1
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	8	-	-	-	-	-	-	-	2	1	1	1	-	-	1	-	1	1	-	-	-	-	-
E805	Zasažení železnièním vozidlem	106	-	-	-	-	-	2	-	15	13	14	8	5	-	8	5	9	6	5	8	5	3	-
E806	Jiný blíže popsaný úraz  na železnici	4	-	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	7	-	-	-	-	-	-	-	1	3	1	-	-	-	-	-	-	-	-	1	1	-	-
																								
D2	Provozní úrazy motorovými vozidly	1016	2	2	3	7	7	35	19	65	103	93	85	69	46	59	68	71	48	75	82	51	16	10
E810	Srážka motorového vozidla s vlakem	11	-	-	-	-	-	-	-	1	1	-	1	3	-	1	3	-	1	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	186	1	1	-	1	-	2	1	11	21	26	24	15	12	13	11	16	11	8	6	4	2	-
E813	Srážka motorového vozidla s jiným vozidlem	43	-	-	-	-	-	1	2	3	2	1	1	6	1	2	2	5	2	5	5	4	-	1
E814	Srážka motorového vozidla s chodcem	327	1	-	3	4	5	24	8	6	13	18	19	14	10	18	15	22	17	33	48	32	10	7
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	46	-	-	-	-	-	-	1	7	10	7	5	3	3	2	4	2	-	1	1	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	97	-	-	-	-	1	1	2	11	16	11	7	7	8	4	7	8	1	6	5	1	1	-
E817	Úraz pøi nastupování nebo vystupování, bez srážky	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	9	-	1	-	-	-	1	-	2	-	-	1	1	-	-	-	-	2	-	1	-	-	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	293	-	-	-	2	1	6	5	24	40	30	27	20	12	19	25	18	14	20	16	9	3	2
																								
D3	Neprovozní úrazy motorovými vozidly	9	-	-	-	-	-	-	-	-	1	2	-	1	2	-	-	1	-	1	-	-	1	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na snìhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilnièním motorovým vozidlem 	2	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem pøi srážce s pohybujícím se pøedmìtem	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem pøi nárazu na nepohybující se pøedmìt	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-
E824	Neprovozní úraz jiným motorovým vozidlem pøi nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	3	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	1	-	-	-	-	-	-
																								
D4	Úrazy jinými silnièními vozidly	51	-	-	-	-	-	1	1	1	7	-	5	3	1	2	5	4	4	6	4	6	1	-
E826	Úraz zpùsobený jizdním kolem	26	-	-	-	-	-	-	-	1	5	-	2	2	1	2	1	3	3	-	3	2	1	-
E827	Úraz zpùsobený vozidlem taženým zvíøaty	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	23	-	-	-	-	-	1	1	-	2	-	2	1	-	-	4	1	1	5	1	4	-	-
																								
D5	Úrazy pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s jedné úrovnì na jinou pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný nebo NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò nebo popálení na plavidle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	9	-	-	-	-	-	-	-	1	2	1	-	2	1	2	-	-	-	-	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	4	-	-	-	-	-	-	-	-	-	1	-	-	1	2	-	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	3	-	-	-	-	-	-	-	-	1	-	-	2	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	2	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D7	Úrazy zpùsobené vozidly a nezaøaditelné jinam	8	-	-	-	-	-	-	-	-	1	-	1	1	1	1	-	1	-	1	1	-	-	-
E846	Úrazy zpùsobené vozidly s motorovým pohonem, používanými jen v budovách a na pozemcích výrobního nebo obchodního závodu 	2	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-
E847	Úrazy zpùsobené lanovými vozy, nejedoucimi po kolejích 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E848	Úrazy zpùsobené jinými vozidly, nezaøaditelné jinam	6	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	1	-	1	1	-	-	-
																								
	Náhodné otravy léky, chemickými látkami používanými v lékaøství a biologickými látkami	8	-	-	-	-	-	-	-	-	-	-	2	-	3	-	-	-	-	-	-	2	1	-
E850	Analgetika, antipyretika a antirevmatika	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E851	Barbituráty	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E852	Jiná sedativa a hypnotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Trankvilizéry	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-
