1977	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3524	64	18	18	12	12	37	23	65	87	83	72	67	73	92	132	109	142	268	389	581	626	554
																								
D1	Úrazy na železnicích	42	-	-	1	-	-	1	-	4	-	1	2	-	3	3	4	1	3	2	7	3	7	-
E800	Srážka se železnièními vozidly v pohybu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E804	Pád ve vlaku nebo z vlaku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	37	-	-	1	-	-	1	-	4	-	1	-	-	3	3	3	1	3	2	7	2	6	-
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	4	-	-	-	-	-	-	-	-	-	-	2	-	-	-	1	-	-	-	-	1	-	-
																								
D2	Dopravní úrazy motorovými vozidly	476	2	2	4	6	4	19	7	29	22	18	15	19	17	16	25	25	36	45	56	51	41	17
E810	Srážka motorového vozidla s vlakem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	41	-	-	-	1	-	2	-	4	2	4	6	4	3	3	2	3	-	2	3	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	15	-	-	-	-	-	1	-	1	1	1	-	-	-	1	-	1	4	4	1	-	-	-
E814	Srážka motorového vozidla s chodcem	209	-	2	2	3	3	6	1	6	4	6	3	5	6	3	4	8	20	27	32	27	28	13
E815	Náraz motorového vozidla na nepohyblivý pøedmìt 	13	-	-	-	-	-	2	-	1	-	1	1	1	1	-	2	1	2	-	-	1	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	9	1	-	-	1	-	1	-	2	1	1	-	1	-	-	-	-	-	-	1	-	-	-
E817	Úraz motorovým vozidlem pøi nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E818	Jiný úraz motorovým vozidlem beze srážky	5	-	-	-	-	-	1	-	-	1	-	-	-	-	1	-	-	-	-	-	2	-	-
E819	Úraz motorovým vozidlem NS	181	1	-	2	1	1	6	6	15	13	5	5	8	7	8	15	12	10	12	18	19	13	4
																								
D3	Úrazy motorovými vozidly mimo dopravu	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	1	-	-	-
E820	Srážka s pohybujícím se pøedmìtem mimo dopravu	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-
E821	Náraz na nepohyblivý pøedmìt mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz pøi nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Jiný nebo NS úraz mimo dopravu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
																								
D4	Jiné úrazy silnièními vozidly	12	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	1	-	3	3	3	-
E825	Úraz poulièní drahou, mimo srážku s motorovým vozidlem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-
E826	Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E827	Úraz zpùsobený jiným silnièním vozidlem bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D5	Úrazy pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E830	Srážka, ztroskotání, pøevržení mající za následek potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Srážka, ztroskotání, pøevržení bez potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné potopení nebo utonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo ze žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s výšky  pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný a NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò, popálení pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle, na letadle  nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
