1974	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3402	55	26	16	15	11	40	17	92	85	71	53	51	89	107	148	78	197	241	414	585	546	465
																								
D1	Úrazy na železnicích	34	-	1	2	-	-	-	-	2	2	1	-	1	2	2	3	-	4	4	3	3	2	2
E800	Srážka se železnièními vozidly v pohybu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	30	-	1	2	-	-	-	-	2	1	1	-	1	2	1	3	-	4	3	3	2	2	2
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-
																								
D2	Dopravní úrazy motorovými vozidly	451	1	3	3	3	3	23	7	35	26	17	13	13	28	23	29	15	30	34	46	58	34	7
E810	Srážka motorového vozidla s vlakem	4	-	-	-	-	-	-	-	-	-	-	1	-	-	-	2	-	1	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	20	-	-	1	-	-	-	-	3	2	6	2	1	1	1	1	-	1	-	-	1	-	-
E813	Srážka motorového vozidla s jiným vozidlem	16	1	-	-	-	-	1	-	1	-	-	-	-	2	2	2	1	4	-	1	1	-	-
E814	Srážka motorového vozidla s chodcem	189	-	3	1	2	-	13	4	8	5	-	1	3	9	6	10	3	13	21	26	36	21	4
E815	Náraz motorového vozidla na nepohyblivý pøedmìt 	12	-	-	-	-	-	-	1	-	3	-	1	2	2	1	-	2	-	-	-	-	-	-
