1993	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnější příčiny poranění a otrav	3344	20	8	4	5	4	21	23	84	67	67	63	99	115	116	89	91	108	183	288	350	677	862
																								
D1	Úrazy na železnicích	40	-	-	1	-	-	-	-	4	2	1	1	3	5	4	2	-	3	3	3	2	5	1
E800	Srážka se železničními vozidly	4	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1	1	-	-	-	-
E801	Náraz na jiný předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez předchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheň nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-
E805	Zasažení železničním vozidlem	32	-	-	1	-	-	-	-	4	2	1	1	3	2	3	2	-	2	2	2	2	4	1
E806	Jiný blíže popsaný úraz  na železnici	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E807	Železniční úraz NS	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
																								
D2	Provozní úrazy motorovými vozidly	383	1	1	1	1	1	11	12	45	28	17	16	28	25	20	14	12	17	33	32	25	27	16
E810	Srážka motorového vozidla s vlakem	4	-	-	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem při návratu do jízdní dráhy	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	16	-	-	-	-	-	-	2	3	-	1	-	2	2	1	1	-	-	-	2	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	19	-	-	-	-	1	-	1	2	2	-	-	1	1	1	1	1	1	4	2	-	1	-
E814	Srážka motorového vozidla s chodcem	91	-	1	-	-	-	4	2	5	-	1	3	5	5	5	3	2	4	12	15	11	5	8
E815	Jiný náraz motorového vozidla na předmět na silnici	13	-	-	-	-	-	1	-	3	5	-	2	1	1	-	-	-	-	-	-	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	12	-	-	-	-	-	-	1	5	1	-	1	1	-	1	1	-	-	1	-	-	-	-
E817	Úraz při nastupování nebo vystupování, bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	227	1	-	1	1	-	5	6	27	20	15	9	18	16	11	8	8	12	15	13	12	21	8
																								
D3	Neprovozní úrazy motorovými vozidly	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na sněhu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E821	Neprovozní úraz jiným mimosilničním motorovým vozidlem 	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem při srážce s pohybujícím se předmětem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem při nárazu na nepohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
