1980	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	3641	77	26	10	13	14	42	27	54	52	70	72	62	66	81	104	137	92	262	417	685	677	601
																								
D1	Úrazy na železnicích	38	-	1	-	-	-	-	-	-	2	-	-	2	1	4	1	3	2	8	4	6	3	1
E800	Srážka se železnièními vozidly	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-
E805	Zasažení železnièním vozidlem	34	-	1	-	-	-	-	-	-	2	-	-	1	1	4	1	2	1	7	4	6	3	1
E806	Jiný blíže popsaný úraz  na železnici	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D2	Provozní úrazy motorovými vozidly	338	2	2	4	5	1	24	9	25	8	15	7	10	15	14	13	20	8	21	46	51	28	10
E810	Srážka motorového vozidla s vlakem	2	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
