1961	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnìjší pøíèiny	2357	67	23	21	13	15	45	30	86	51	47	70	96	70	116	146	136	181	192	216	265	256	215
																								
D1	Úrazy na železnicích	61	-	-	-	1	-	-	-	4	4	1	3	5	4	3	7	4	6	6	2	6	4	1
E800	Úraz na železnicích postihující železnièní zamìstnance	7	-	-	-	-	-	-	-	1	1	-	-	3	-	1	-	1	-	-	-	-	-	-
E801	Úraz na železnicích postihující cestující	13	-	-	-	-	-	-	-	2	-	1	1	1	1	1	2	-	2	1	-	-	1	-
E802	Úraz na železnicích postihující jiné osoby	41	-	-	-	1	-	-	-	1	3	-	2	1	3	1	5	3	4	5	2	6	3	1
																								
D2	Dopravní úrazy motorovými vozidly	280	-	1	5	3	4	17	11	26	11	9	11	20	9	16	12	16	23	20	27	18	18	3
E810	Dopravní úraz   pøi srážce s vlakem	4	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-	-	1	-	-	-
E811	Dopravní úraz   pøi srážce s poulièní drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   zpùsobený chodcùm	157	-	1	4	3	4	15	6	4	1	2	2	4	3	6	8	10	17	15	24	11	14	3
E813	Dopravní úraz   zpùsobený cyklistùm	16	-	-	-	-	-	-	-	2	-	-	1	1	1	3	1	3	1	-	1	2	-	-
E814	Dopravní úraz  motocyklem pøi srážce s vozidlem nemotorovým a jinými pøedmìty	3	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	1	-	-	-	-	-
E815	Dopravní úraz motocyklem pøi srážce s motorovým vozidlem 	3	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	-	-	-
E816	Dopravní úraz pøi srážce  motorových vozidel 	7	-	-	-	-	-	-	1	3	1	1	-	-	1	-	-	-	-	-	-	-	-	-
E817	Dopravní úraz  posádky motorového vozidla pøi srážce s chodcem, cyklistou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Dopravní úraz   pøi srážce se zvíøaty nebo vozy taženými zvíøaty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E819	Dopravní úraz   pøi srážce s pøedmìty pevnými nebo blíže neurèenými	8	-	-	-	-	-	-	-	3	-	-	2	3	-	-	-	-	-	-	-	-	-	-
E820	Dopravní úraz  pøi nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Dopravní úraz  øidièe motocyklu, nejde-li o srážku	30	-	-	-	-	-	-	3	9	2	3	1	5	2	2	-	1	2	-	-	-	-	-
E822	Dopravní úraz   pøi pøevrhnutí na silnici	3	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-	-	-	-	-
E823	Dopravní úraz   pøi vyboèení ze silnice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
