1968	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3087	41	14	14	13	12	30	40	130	119	92	78	103	103	117	92	160	173	258	355	430	406	307
																								
D1	Úrazy na železnicích	51	-	1	-	1	-	-	1	5	3	-	-	3	2	5	3	3	5	6	3	6	3	1
E800	Srážka se železnièními vozidly v pohybu	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky 	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	39	-	1	-	1	-	-	1	4	2	-	-	2	1	2	3	1	4	5	2	6	3	1
E806	Jiný blíže popsaný úraz  na železnici	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-
E807	Úraz na železnici NS	5	-	-	-	-	-	-	-	-	1	-	-	-	1	1	-	-	1	1	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	492	3	1	1	5	6	15	14	34	41	26	21	21	22	26	18	24	31	46	58	38	35	6
E810	Srážka motorového vozidla s vlakem	4	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	1	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	36	-	-	-	-	-	1	1	3	4	7	4	5	4	1	3	-	2	-	1	-	-	-
E813	Srážka motorového vozidla s jiným vozidlem	15	-	-	-	-	-	1	-	1	3	1	-	1	-	3	2	-	-	2	1	-	-	-
E814	Srážka motorového vozidla s chodcem	253	1	-	1	5	6	12	7	8	6	7	4	7	5	9	7	12	23	35	42	23	28	5
E815	Náraz motorového vozidla na nepohyblivý pøedmìt 	15	-	-	-	-	-	-	1	2	4	-	1	1	-	1	1	3	-	-	1	-	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	15	-	-	-	-	-	-	-	4	1	-	2	2	2	1	1	1	1	-	-	-	-	-
E817	Úraz motorovým vozidlem pøi nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Jiný úraz motorovým vozidlem beze srážky	20	-	-	-	-	-	-	1	1	5	3	1	-	-	3	-	-	1	1	1	1	1	1
E819	Úraz motorovým vozidlem NS	133	2	1	-	-	-	1	4	13	18	8	9	5	11	7	3	7	4	8	12	14	6	-
																								
D3	Úrazy motorovými vozidly mimo dopravu	4	-	-	-	-	-	-	-	-	-	-	1	2	-	-	1	-	-	-	-	-	-	-
E820	Srážka s pohybujícím se pøedmìtem mimo dopravu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
E821	Náraz na nepohyblivý pøedmìt mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz pøi nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Jiný nebo NS úraz mimo dopravu	3	-	-	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-
																								
D4	Jiné úrazy silnièními vozidly	31	-	-	-	-	-	-	-	1	-	-	1	1	1	-	1	7	4	3	6	3	1	2
E825	Úraz poulièní drahou, mimo srážku s motorovým vozidlem	20	-	-	-	-	-	-	-	1	-	-	1	1	-	-	1	4	2	2	3	3	1	1
E826	Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají	8	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	2	1	2	-	-	1
E827	Úraz zpùsobený jiným silnièním vozidlem bez motoru	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-
																								
D5	Úrazy pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E830	Srážka, ztroskotání, pøevržení mající za následek potopení 	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E831	Srážka, ztroskotání, pøevržení bez potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné potopení nebo utonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo ze žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s výšky  pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný a NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò, popálení pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle, na letadle  nebo z letadla	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úraz pøi dopravì vzduchem ne prostorem NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky a drogami	8	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2	1	-	1	2	1	-	-
