1988	Zemøelí muži podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	4567	55	18	10	5	19	65	71	182	287	221	309	373	348	267	239	290	328	295	247	393	303	242
																								
D1	Úrazy na železnicích	132	-	-	-	-	-	-	4	9	26	13	11	10	11	16	3	8	5	4	2	9	-	1
E800	Srážka se železnièními vozidly	4	-	-	-	-	-	-	-	1	-	1	-	1	1	-	-	-	-	-	-	-	-	-
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	5	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-	2	-	-	-	-
E805	Zasažení železnièním vozidlem	111	-	-	-	-	-	-	4	7	22	12	8	8	9	15	3	5	5	2	2	8	-	1
E806	Jiný blíže popsaný úraz  na železnici	4	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-	-	-	-	-	-
E807	Železnièní úraz NS	8	-	-	-	-	-	-	-	1	2	-	1	-	-	1	-	2	-	-	-	1	-	-
																								
D2	Provozní úrazy motorovými vozidly	749	1	-	3	2	3	27	18	63	84	43	49	68	51	45	30	57	59	42	29	34	25	16
E810	Srážka motorového vozidla s vlakem	3	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	10	-	-	-	-	-	-	-	-	-	-	1	4	2	1	-	1	-	1	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	71	-	-	-	-	-	-	-	6	13	4	5	8	5	11	4	3	4	3	3	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	44	-	-	-	-	-	3	1	4	4	-	3	4	3	3	1	4	3	6	-	4	-	1
E814	Srážka motorového vozidla s chodcem	153	-	-	1	2	1	10	5	9	9	4	4	10	13	7	9	11	17	10	9	8	7	7
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	26	-	-	-	-	-	-	-	10	7	-	1	2	-	2	-	-	2	1	1	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	31	-	-	-	-	-	1	-	2	5	3	3	4	2	2	1	3	3	1	1	-	-	-
E817	Úraz pøi nastupování nebo vystupování, bez srážky	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	9	-	-	-	-	-	-	-	-	-	1	1	1	2	-	2	-	1	-	-	-	1	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	401	1	-	2	-	2	13	12	32	46	30	31	34	24	18	13	35	28	20	15	20	17	8
																								
D3	Neprovozní úrazy motorovými vozidly	11	-	-	-	-	-	-	-	1	2	1	1	1	4	-	-	-	1	-	-	-	-	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na snìhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilnièním motorovým vozidlem 	5	-	-	-	-	-	-	-	1	-	1	-	1	2	-	-	-	-	-	-	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem pøi srážce s pohybujícím se pøedmìtem	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem pøi nárazu na nepohybující se pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E824	Neprovozní úraz jiným motorovým vozidlem pøi nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	5	-	-	-	-	-	-	-	-	2	-	-	-	2	-	-	-	1	-	-	-	-	-
																								
D4	Úrazy jinými silnièními vozidly	47	-	-	-	-	-	1	1	1	3	3	2	5	6	3	2	4	3	3	4	2	3	1
E826	Úraz zpùsobený jizdním kolem	33	-	-	-	-	-	1	-	1	1	3	1	3	4	2	2	3	3	3	1	2	3	-
E827	Úraz zpùsobený vozidlem taženým zvíøaty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	3	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	11	-	-	-	-	-	-	1	-	1	-	1	1	1	1	-	1	-	-	3	-	-	1
																								
D5	Úrazy pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s jedné úrovnì na jinou pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný nebo NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò nebo popálení na plavidle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
