1984	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	3717	54	12	8	5	8	28	20	54	57	69	74	85	83	73	85	129	186	150	360	642	785	750
																								
D1	Úrazy na železnicích	22	-	-	-	-	-	-	2	1	2	1	1	-	-	-	3	-	1	1	2	3	3	2
E800	Srážka se železnièními vozidly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E805	Zasažení železnièním vozidlem	21	-	-	-	-	-	-	2	1	2	1	1	-	-	-	2	-	1	1	2	3	3	2
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D2	Provozní úrazy motorovými vozidly	270	2	-	1	-	5	6	4	15	12	11	19	14	17	9	12	15	24	15	26	35	23	5
E810	Srážka motorového vozidla s vlakem	2	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	19	1	-	-	-	-	-	2	1	2	1	1	-	2	2	-	2	-	3	2	-	-	-
E813	Srážka motorového vozidla s jiným vozidlem	14	-	-	-	-	-	1	-	1	-	-	2	-	1	-	1	2	3	-	1	1	1	-
E814	Srážka motorového vozidla s chodcem	87	1	-	-	-	3	3	1	3	1	-	4	6	2	3	2	4	5	3	10	19	14	3
