2006	Zemøelí mui podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W44	"Cizí tìleso vniklé do oka nebo okem 
nebo pøirozenım otvorem"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W45	Cizí tìleso nebo pøedmìt proniklı kùí	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W49	Vystavení jinım a neurèenım neivotnım mechanickım silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení ivotnım mechanickım silám       W50 - W64	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-
W50	Zasaení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W51	"Uhození se o jinou osobu nebo náraz 
do jiné osoby"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W52	Rozdrcení, umaèkání nebo ušlapání davem pøi lidské panice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W53	Kousnutí krysou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W54	Kousnutí nebo úder psem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W55	Kousnutí nebo úder jinımi savci	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
W56	Kontakt s moøskım ivoèichem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W57	Kousnutí nebo štípnutí (bodnutí) nejedovatım hmyzem a jinımi nejedovatımi èlenovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W58	Kousnutí a úder krokodılem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jinım plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	"Kontakt s rostlinnımi trny a ostny 
a ostrımi listy"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jinım a neurèenım ivotním mechanickım silám	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
	"Náhodné (u)tonutí a potopení      
 W65 - W74"	151	-	-	1	1	1	5	-	9	6	10	7	10	18	12	19	18	15	1	4	6	4	4
W65	(U)tonutí a potopení pøi pobytu ve vanì	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	-	-
W66	(U)tonutí a potopení po pádu do vany	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W67	(U)tonutí a potopení pøi pobytu v bazénu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	2	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
W69	(U)tonutí a potopení pøi pobytu v pøírodní vodì	25	-	-	-	-	-	1	-	5	1	2	1	1	4	3	1	1	3	-	-	1	-	1
W70	(U)tonutí a potopení pøi pádu do pøírodní vody	48	-	-	1	-	1	2	-	1	2	4	1	2	4	4	9	5	6	-	1	3	1	1
W73	Jiné urèené (u)tonutí a potopení	8	-	-	-	-	-	1	-	-	-	-	-	1	1	-	3	-	1	-	-	-	1	-
W74	Neurèené (u)tonutí a potopení	64	-	-	-	-	-	1	-	3	3	3	5	6	8	5	4	12	5	1	3	2	2	1
																								
	"Jiná náhodná ohroení dıchání      
 W75 - W84"	175	6	-	-	-	1	1	-	2	2	10	8	9	11	14	27	18	25	4	11	9	9	8
W75	Náhodné (za)dušení a (u)škrcení v posteli	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
W76	Jiné náhodné obìšení a (u)škrcení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
W77	Ohroení dıchání zpùsobené zavalením (zasypáním) padající zeminou a jinımi hmotami	8	-	-	-	-	-	1	-	-	-	1	-	-	1	1	2	-	-	-	-	2	-	-
W78	Vdechnutí aludeèního obsahu	132	5	-	-	-	1	-	-	2	2	7	7	9	8	12	22	11	18	3	6	5	6	8
W79	Vdechnutí nebo polknutí potravy jako pøíèina ucpání dıchacích cest	24	1	-	-	-	-	-	-	-	-	1	1	-	-	-	3	4	7	1	2	2	2	-
W80	Vdechnutí nebo polknutí jinıch pøedmìtù jako pøíèina ucpání dıchacích cest	4	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	2	-	-	-
W81	"Uzavøení nebo zachycení v prostøedí 
s nízkım obsahem kyslíku"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W83	Jiná urèená ohroení dıchání	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	1	-
W84	Neurèené ohroení dıchání	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-
																								
	"Vystavení elektrickému proudu, ozáøení a extrémní okolní teplotì 
a tlaku vzduchu        W85 - W99"	30	-	-	-	-	-	-	-	2	5	1	4	2	2	3	5	2	2	2	-	-	-	-
W85	Dotyk elektrického vedení	6	-	-	-	-	-	-	-	-	2	1	1	1	-	1	-	-	-	-	-	-	-	-
W86	Vystavení jinému urèenému elektrickému proudu	3	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-	-	-	-
W87	Vystavení neurèenému elektrickému proudu	19	-	-	-	-	-	-	-	1	3	-	1	1	1	2	4	2	2	2	-	-	-	-
W88	Vystavení ionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	"Vystavení umìle vytvoøenému viditelnému 
a ultrafialovému svìtlu"	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurèenému typu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadmìrnému horku umìle vytvoøenému	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
W93	Vystavení nadmìrnému chladu umìle vytvoøenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho zmìnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jinım a neurèenım faktorùm okolního prostøedí vytvoøenım umìle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	"Vystavení kouøi, ohni, dımu
a plamenùm       X00 - X09"	48	-	-	-	-	-	-	-	1	1	2	1	2	1	6	4	6	7	6	2	3	4	2
X00	"Vystavení nekontrolovanému ohni (poáru) 
v budovì nebo konstrukci"	7	-	-	-	-	-	-	-	-	-	1	-	-	-	3	1	-	-	2	-	-	-	-
X01	Vystavení nekontrolovanému ohni (poáru) mimo budovy a konstrukce	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
X02	"Vystavení kontrolovanému ohni v budovách 
a konstrukcích"	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hoølavıch hmot	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení noèního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a odìvù	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X08	Vystavení jinému urèenému kouøi, dımu, ohni a plamenùm	5	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	2	-	-	-	-	-
X09	"Vystavení neurèenému kouøi, dımu, ohni 
a plamenùm"	31	-	-	-	-	-	-	-	-	1	1	1	2	1	2	1	5	5	4	2	2	3	1
																								
	Kontakt s horkem a horkımi látkami      X10 - X19	9	-	-	-	-	-	-	-	-	-	2	-	1	1	-	1	-	2	-	-	-	1	1
X10	"Kontakt s horkımi nápoji, potravou, tukem 
a oleji na vaøení"	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
X11	Kontakt s horkou vodou z vodovodu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X12	Kontakt s jinım horkımi tekutinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinımi horkımi vıpary	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
X14	Kontakt s horkım vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkımi zaøízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkımi topnımi zaøízeními, radiátory a rourami	3	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	1	-	-	-	-	-
X17	Kontakt s horkımi stroji, pøístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinımi horkımi kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	"Kontakt s jinım a neurèenım horkem 
a horkımi látkami"	4	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-	-	-	-	1
																								
	"Kontakt s jedovatımi ivoèichy 
a rostlinami      X20 - X29"	4	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1	-	1	-	-
X20	Kontakt s jedovatımi hady a ještìrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatımi pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni, vosami a vèelami	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1	-	-	-	-
X24	Kontakt se stonokami a jedovatımi (tropickımi) stonokami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinımi urèenımi jedovatımi èlenovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	"Kontakt s jedovatım moøskım ivoèichem 
a rostlinou"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinımi urèenımi jedovatımi ivoèichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinımi urèenımi jedovatımi rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurèenım jedovatım ivoèichem nebo rostlinou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
																								
	Vystavení pøírodním silám       X30 - X39	105	-	-	-	-	-	-	-	-	2	1	2	2	7	15	17	22	16	8	3	6	2	2
X30	Vystavení nadmìrnému pøírodnímu horku	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
X31	Vystavení nadmìrnému pøírodnímu chladu	102	-	-	-	-	-	-	-	-	1	1	2	2	7	15	16	22	15	8	3	6	2	2
X32	Vystavení sluneènímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Obì blesku	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X34	Obì zemìtøesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Obì vıbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Obì laviny, sesuvu pùdy a jinıch zemskıch pohybù	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X37	Obì pøírodní katastrofické bouøe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Obì povodnì (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jinım a neurèenım pøírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivımi látkami      X40 - X49	178	-	-	-	-	-	1	1	3	7	13	16	12	29	21	24	23	9	7	4	6	2	-
X40	Náhodná otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazená jinde	7	-	-	-	-	-	-	-	-	-	-	-	-	1	1	3	1	-	1	-	-	-	-
X42	Náhodná otrava narkotiky a sychodysleptiky (halucinogeny) a expozice jejich pùsobení, nezaøazená jinde	7	-	-	-	-	-	-	-	1	1	2	1	-	-	-	1	1	-	-	-	-	-	-
X43	"Náhodná otrava jinımi léèivy pùsobícími 
na autonomní nervovou soustavu 
a expozice jejich pùsobení"	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
X44	"Náhodná otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami 
a expozice jejich pùsobení"	10	-	-	-	-	-	-	-	-	1	2	1	-	2	1	-	-	1	-	-	1	1	-
X45	"Náhodná otrava alkoholem a expozice 
jeho pùsobení"	94	-	-	-	-	-	-	-	-	1	1	5	9	23	14	16	14	4	4	1	2	-	-
X46	"Náhodná otrava organickımi rozpustidly 
a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení"	8	-	-	-	-	-	-	-	-	-	1	3	-	-	1	1	-	-	1	1	-	-	-
X47	"Náhodná otrava jinımi plyny a parami 
a expozice jejich pùsobení"	43	-	-	-	-	-	1	1	2	4	4	5	2	3	4	1	6	4	1	2	2	1	-
X48	"Náhodná otrava pesticidy a expozice 
jejich pùsobení"	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-
X49	Náhodná otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	6	-	-	-	-	-	-	-	-	-	2	1	1	-	-	1	1	-	-	-	-	-	-
																								
	"Pøetíení, cestování a strádání       
X50 - X57"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Pøetíení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodlouenı pobyt v beztíném prostøedí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurèené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jinım a neurèenım faktorùm      X58 - X59	337	1	2	-	-	-	-	2	7	9	14	15	6	16	28	38	44	32	23	24	24	32	20
X58	Vystavení jinım  urèenım faktorùm	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurèenım faktorùm	336	1	2	-	-	-	-	2	7	9	14	14	6	16	28	38	44	32	23	24	24	32	20
																								
SE	Úmyslné sebepoškození         X60 - X84	1142	-	-	-	-	-	-	3	35	66	71	84	100	95	108	156	124	68	57	50	60	45	20
X60	"Úmyslné sebeotrávení neopiátovımi analgetiky, antipyretiky a antirevmatiky 
a expozice jejich pùsobení"	4	-	-	-	-	-	-	-	-	-	1	1	1	1	-	-	-	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazené jinde	16	-	-	-	-	-	-	-	-	-	2	1	2	1	3	5	1	-	-	1	-	-	-
X62	"Úmyslné sebeotrávení narkotiky 
a psychodysleptiky(halucinogeny) 
a expozice jejich pùsobení, nezaøazené jinde"	5	-	-	-	-	-	-	-	-	-	-	-	-	2	2	-	1	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinımi léèivy pùsobícími na autonomní nervovou soustavu a expozice jejich pùsobení	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení	17	-	-	-	-	-	-	-	-	-	3	2	1	-	-	3	4	1	1	1	-	1	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho pùsobení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
X66	"Úmyslné sebeotrávení organickımi rozpustidly a halogenovanımi uhlovodíky 
a jejich parami a expozice jejich pùsobení"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X67	"Úmyslné sebeotrávení jinımi plyny a parami 
a expozice jejich pùsobení"	22	-	-	-	-	-	-	-	1	-	1	1	2	4	5	4	2	-	1	1	-	-	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	2	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-
X70	Úmyslné sebepoškození obìšením, (u)škrcením a (za)dušením	754	-	-	-	-	-	-	3	25	35	42	55	66	61	72	105	82	51	33	33	45	31	15
X71	"Úmyslné sebepoškození (u)topením 
a potopením"	6	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	1	-	1	-	1	-
X72	Úmyslné sebepoškození vıstøelem z pistole, revolveru	66	-	-	-	-	-	-	-	1	5	7	8	4	9	5	7	6	4	5	2	1	2	-
X73	Úmyslné sebepoškození vıstøelem z pušky, brokovnice a vìtší ruèní støelné zbranì	14	-	-	-	-	-	-	-	1	1	1	-	1	1	1	2	1	1	1	1	1	1	-
X74	"Úmyslné sebepoškození vıstøelem z jiné 
a neurèené støelné zbranì"	73	-	-	-	-	-	-	-	1	1	1	5	6	2	8	14	11	3	11	2	4	2	2
X75	Úmyslné sebepoškození vıbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	"Úmyslné sebepoškození kouøem, dımem 
a ohnìm"	4	-	-	-	-	-	-	-	1	-	2	-	1	-	-	-	-	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkımi vıpary a horkımi pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrım pøedmìtem	41	-	-	-	-	-	-	-	1	5	-	5	6	4	3	3	4	-	2	3	1	4	-
X79	Úmyslné sebepoškození tupım pøedmìtem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s vıše	69	-	-	-	-	-	-	-	3	14	4	3	5	5	3	3	8	3	2	5	7	3	1
X81	"Úmyslné sebepoškození skokem 
nebo lehnutím si pøed pohybující se pøedmìt"	31	-	-	-	-	-	-	-	1	4	5	2	2	2	4	6	3	1	1	-	-	-	-
X82	Úmyslné sebepoškození havárií motorového vozidla	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinımi urèenımi prostøedky	5	-	-	-	-	-	-	-	-	1	-	-	1	1	1	-	-	-	-	-	-	-	1
X84	Úmyslné sebepoškození neurèenımi prostøedky	9	-	-	-	-	-	-	-	-	-	-	1	-	1	-	3	-	2	-	-	1	-	1
																								
NA	Napadení (útok)           X85 - Y09	62	1	-	-	-	-	-	-	1	1	7	7	7	8	10	8	6	2	1	1	1	-	1
X85	"Napadení léky, léèivy, návykovımi 
a biologickımi látkami"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení íravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	"Napadení jinımi urèenımi chemikáliemi 
a škodlivımi látkami"	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X90	"Napadení neurèenou chemickou 
nebo škodlivou látkou"	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X91	"Napadení obìšením, (u)škrcením 
a (za)dušením"	4	1	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	1
X92	Napadení (u)topením a potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X93	Napadení vıstøelem z pistole, revolveru	6	-	-	-	-	-	-	-	-	-	2	2	-	-	-	2	-	-	-	-	-	-	-
X94	"Napadení vıstøelem z pušky, brokovnice 
a vìtší ruèní støelné zbranì"	2	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení vıstøelem z jiné a neurèené støelné zbranì	4	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	1	-	-	-
X96	Napadení vıbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouøem, dımem a ohnìm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	"Napadení vodní parou, horkımi vıpary 
a horkımi pøedmìty"	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrım pøedmìtem	20	-	-	-	-	-	-	-	1	1	3	3	1	2	2	4	2	-	1	-	-	-	-
Y00	Napadení tupım pøedmìtem	4	-	-	-	-	-	-	-	-	-	-	-	1	-	2	-	1	-	-	-	-	-	-
Y01	Napadení shozením s vıše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strèením nebo umístìním obìti pøed pohybující se pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasaením motorovım vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tìlesnou silou	6	-	-	-	-	-	-	-	-	-	-	-	-	-	3	1	1	1	-	-	-	-	-
Y05	Sexuální napadení s pouitím tìlesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštìní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinımi urèenımi zpùsoby	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y09	Napadení neurèenımi zpùsoby	13	-	-	-	-	-	-	-	-	-	1	-	4	2	2	-	2	1	-	-	1	-	-
																								
	Pøípad (událost) nezjištìného úmyslu      Y10 - Y34	335	2	-	-	-	-	-	2	9	22	19	18	24	26	33	38	33	37	19	23	9	12	9
Y10	"Otrava neopiátovımi analgetiky, antipyretiky 
a antirevmatiky a expozice jejich pùsobení, nezjištìného úmyslu"	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
Y11	"Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky 
a expozice nezaøazená jinde, nezjištìného úmyslu"	3	-	-	-	-	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky (halucinogeny) a expozice jejich pùsobení, nezaøazená jinde, nezjištìného úmyslu	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-
Y13	Otrava jinımi léèivy pùsobícími na autonomní nervovou soustavu, a expozice jejich pùsobení, nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y14	"Otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami 
a expozice jejich pùsobení, nezjištìného úmyslu"	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
Y15	Otrava alkoholem a expozice jeho pùsobení, nezjištìného úmyslu	9	-	-	-	-	-	-	-	-	-	1	1	-	1	-	1	2	3	-	-	-	-	-
Y16	"Otrava organickımi rozpustidly 
a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení, nezjištìného úmyslu"	4	-	-	-	-	-	-	-	-	-	-	-	-	1	3	-	-	-	-	-	-	-	-
Y17	Otrava jinımi plyny a parami a expozice jejich pùsobení, nezjištìného úmyslu	6	-	-	-	-	-	-	-	-	1	1	1	-	1	-	1	-	-	-	1	-	-	-
Y18	Otrava pesticidy a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y19	"Otrava jinımi a neurèenımi chemikáliemi 
a škodlivımi látkami a expozice jejich pùsobení, nezjištìného úmyslu"	4	-	-	-	-	-	-	-	-	1	1	-	-	1	-	-	-	1	-	-	-	-	-
Y20	Obìšení, (u)škrcení a (za)dušení, nezjištìného úmyslu	18	1	-	-	-	-	-	-	-	1	1	2	1	2	2	1	-	3	3	-	1	-	-
Y21	(U)topení a potopení, nezjištìného úmyslu	15	-	-	-	-	-	-	-	-	2	-	1	1	-	2	2	1	1	3	-	1	-	1
Y22	Vıstøel z pistole, revolveru, nezjištìného úmyslu	18	-	-	-	-	-	-	-	1	2	3	1	1	1	1	2	2	1	2	1	-	-	-
