1981	Zemøelí muži podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	5152	90	32	17	16	23	121	47	222	294	365	388	350	280	300	351	373	267	328	403	405	278	202
																								
D1	Úrazy na železnicích	133	-	1	-	1	-	1	4	15	16	18	12	5	9	8	8	10	3	6	6	3	6	1
E800	Srážka se železnièními vozidly	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E801	Náraz na jiný pøedmìt	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	3	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	1	-
E805	Zasažení železnièním vozidlem	113	-	1	-	1	-	1	4	15	14	14	11	5	8	6	8	8	2	4	5	1	4	1
E806	Jiný blíže popsaný úraz  na železnici	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-
E807	Železnièní úraz NS	13	-	-	-	-	-	-	-	-	-	4	1	-	-	2	-	2	1	1	-	2	-	-
																								
D2	Provozní úrazy motorovými vozidly	883	3	3	4	8	6	28	8	74	80	78	74	50	39	48	57	58	48	54	60	60	27	16
E810	Srážka motorového vozidla s vlakem	10	-	-	-	-	-	1	-	1	-	-	3	2	-	2	1	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	138	-	-	-	1	2	1	-	11	13	24	18	8	7	8	15	7	5	8	7	3	-	-
E813	Srážka motorového vozidla s jiným vozidlem	32	-	-	-	1	-	-	2	3	-	2	1	2	-	1	3	2	5	6	2	1	1	-
E814	Srážka motorového vozidla s chodcem	266	2	-	3	5	2	17	3	12	15	10	13	10	3	14	16	16	12	15	31	35	20	12
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	48	-	-	-	-	-	-	-	7	7	6	5	6	4	4	-	-	4	1	1	2	1	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	58	-	1	-	-	-	-	-	8	10	8	5	4	6	5	-	2	2	2	3	2	-	-
E817	Úraz pøi nastupování nebo vystupování, bez srážky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	6	-	-	-	-	-	1	-	-	-	1	1	-	1	-	1	-	-	1	-	-	-	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	323	1	2	1	1	2	8	3	32	35	27	28	18	17	14	21	31	20	20	16	17	5	4
																								
D3	Neprovozní úrazy motorovými vozidly	11	-	-	-	-	-	1	-	2	-	-	1	-	-	1	2	2	-	-	-	1	1	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na snìhu	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilnièním motorovým vozidlem 	2	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem pøi srážce s pohybujícím se pøedmìtem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem pøi nárazu na nepohybující se pøedmìt	4	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-	-	1	-
E824	Neprovozní úraz jiným motorovým vozidlem pøi nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	1	-	-
																								
D4	Úrazy jinými silnièními vozidly	27	-	-	-	-	-	3	-	-	-	-	1	2	1	4	2	2	2	1	5	1	2	1
E826	Úraz zpùsobený jizdním kolem	19	-	-	-	-	-	2	-	-	-	-	1	2	1	3	1	1	1	1	4	1	1	-
E827	Úraz zpùsobený vozidlem taženým zvíøaty	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	7	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	-	1	-	1	1
																								
D5	Úrazy pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s jedné úrovnì na jinou pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný nebo NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò nebo popálení na plavidle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	9	-	-	-	-	-	-	-	-	1	3	-	4	-	-	-	-	-	1	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	7	-	-	-	-	-	-	-	-	1	2	-	3	-	-	-	-	-	1	-	-	-	-
E842	Nehoda letadla bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	2	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D7	Úrazy zpùsobené vozidly a nezaøaditelné jinam	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-
E846	Úrazy zpùsobené vozidly s motorovým pohonem, používanými jen v budovách a na pozemcích výrobního nebo obchodního závodu 	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-
E847	Úrazy zpùsobené lanovými vozy, nejedoucimi po kolejích 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E848	Úrazy zpùsobené jinými vozidly, nezaøaditelné jinam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky, chemickými látkami používanými v lékaøství a biologickými látkami	6	-	1	-	1	-	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	1	-
E850	Analgetika, antipyretika a antirevmatika	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E851	Barbituráty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Jiná sedativa a hypnotika	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Trankvilizéry	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Jiná psychofarmaka	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E855	Jiné látky pùsobící na centrální a  (nebo) autonomní nervovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E856	Antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Jiné prostøedky proti infekcím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Jiné léky, chemické a biologické látky	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-
																								
	Náhodné otravy jinými pevnými a tekutými látkami, plyny a parami	229	3	1	1	2	2	5	4	6	10	12	15	22	19	19	15	13	20	16	10	13	13	8
E860	Alkohol, nezaøazený jinde	38	-	-	-	-	-	-	-	-	4	3	2	4	8	6	1	5	2	1	1	1	-	-
E861	Èisticí, lešticí a dezinfekèní prostøedky, barvy a laky	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E862	Výrobky z ropy, jiná rozpustidla jejich páry, nezaøazené jinde	6	-	-	-	1	-	-	-	2	-	-	-	-	-	1	-	-	1	-	-	-	1	-
E863	Chemické a farmaceutické pøípravky pro zemìdìlství a zahradnictví mimo pøípravky pro výživu rostlin a umìlá hnojiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E864	Žíravé a leptavé látky, nezaøazené jinde	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E865	Potraviny a jedovaté rostliny	3	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-
E866	Jiné a NS pevné a tekuté látky	5	-	-	1	-	-	-	-	-	-	1	-	-	-	-	1	-	1	1	-	-	-	-
E867	Plyn rozvádìný potrubím	127	1	-	-	1	-	1	3	3	3	7	10	10	6	9	7	5	14	10	9	9	12	7
