1982	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	3585	63	13	9	8	6	37	20	65	48	65	89	67	54	73	102	115	137	192	418	673	676	655
																								
D1	Úrazy na železnicích	36	-	1	-	-	-	-	2	-	-	1	1	1	1	3	3	4	2	2	4	3	6	2
E800	Srážka se železnièními vozidly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-
E805	Zasažení železnièním vozidlem	30	-	1	-	-	-	-	2	-	-	1	1	1	1	2	3	4	2	-	2	3	5	2
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-
																								
D2	Provozní úrazy motorovými vozidly	264	-	2	1	3	2	13	9	15	12	7	19	10	5	9	16	14	8	15	38	35	21	10
E810	Srážka motorového vozidla s vlakem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	27	-	-	-	-	-	-	2	2	3	3	5	1	2	1	1	3	1	1	2	-	-	-
E813	Srážka motorového vozidla s jiným vozidlem	5	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	-	2	-	-	-
E814	Srážka motorového vozidla s chodcem	111	-	1	1	1	2	6	4	3	4	-	3	3	2	2	4	4	3	8	18	22	16	4
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	5	-	-	-	-	-	-	-	1	-	2	-	1	-	-	1	-	-	-	-	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	12	-	1	-	-	-	1	-	2	-	-	3	1	-	-	1	-	2	1	-	-	-	-
