1961	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnější příčiny	4984	93	34	22	31	26	133	105	350	361	319	333	350	253	354	472	414	309	298	216	224	178	109
																								
D1	Úrazy na železnicích	221	-	-	-	-	-	2	2	22	19	17	13	18	20	18	32	28	8	8	3	5	6	-
E800	Úraz na železnicích postihující železniční zaměstnance	98	-	-	-	-	-	-	-	1	5	8	7	11	13	12	21	14	2	1	1	-	2	-
E801	Úraz na železnicích postihující cestující	19	-	-	-	-	-	1	-	3	2	1	2	-	1	1	2	3	1	-	2	-	-	-
E802	Úraz na železnicích postihující jiné osoby	104	-	-	-	-	-	1	2	18	12	8	4	7	6	5	9	11	5	7	-	5	4	-
																								
D2	Dopravní úrazy motorovými vozidly	908	2	3	3	7	3	40	17	124	116	89	63	67	46	54	71	47	37	41	27	28	17	6
E810	Dopravní úraz   při srážce s vlakem	12	-	-	-	-	-	-	-	2	1	1	1	2	1	1	1	2	-	-	-	-	-	-
E811	Dopravní úraz   při srážce s pouliční drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   způsobený chodcům	268	-	2	2	5	3	31	8	8	9	16	6	10	11	12	29	19	16	22	21	20	13	5
E813	Dopravní úraz   způsobený cyklistům	32	-	-	-	-	-	2	2	1	-	-	1	1	1	1	3	4	6	3	4	2	1	-
E814	Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty	15	-	-	-	-	-	-	1	2	2	2	3	3	-	1	1	-	-	-	-	-	-	-
E815	Dopravní úraz motocyklem při srážce s motorovým vozidlem 	85	-	-	-	-	-	-	1	17	18	11	11	7	3	3	7	2	1	4	-	-	-	-
E816	Dopravní úraz při srážce  motorových vozidel 	30	-	-	1	-	-	-	-	5	7	2	1	5	1	3	2	1	1	1	-	-	-	-
E817	Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou	4	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E818	Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E819	Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými	20	-	-	-	-	-	-	-	3	5	5	1	1	2	1	1	-	1	-	-	-	-	-
E820	Dopravní úraz  při nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Dopravní úraz  řidiče motocyklu, nejde-li o srážku	207	-	-	-	-	-	2	2	42	33	30	22	16	9	17	15	8	3	4	1	2	1	-
E822	Dopravní úraz   při převrhnutí na silnici	9	-	-	-	-	-	-	-	2	2	-	1	-	1	3	-	-	-	-	-	-	-	-
E823	Dopravní úraz   při vybočení ze silnice	7	-	-	-	-	-	-	-	1	2	1	-	-	-	1	-	2	-	-	-	-	-	-
E824	Jiný dopravní úraz   bez srážky	20	-	1	-	1	-	-	-	4	2	1	1	1	3	2	1	1	1	1	-	-	-	-
E825	Dopravní úraz   neurčené povahy	198	2	-	-	1	-	5	3	34	35	20	14	21	14	9	11	8	7	6	1	4	2	1
																								
D3	Nedopravní úrazy motorovými vozidly 	149	-	1	-	1	1	13	4	10	13	16	25	12	8	12	13	7	8	4	1	-	-	-
E830	Nedopravní úraz   způsobený chodcům	4	-	-	-	-	1	-	-	-	-	-	-	-	1	1	-	1	-	-	-	-	-	-
E831	Nedopravní úraz   způsobený cyklistům	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-
E832	Nedopravní úraz   způsobený posádce motocyklu	3	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	1	-	-	-	-	-	-
E833	Nedopravní úraz, jde-li o několik motorových vozidel	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-
E834	Nedopravní úraz    při nastupování a vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Nedopravní úraz    jiné nebo neurčené povahy	19	-	-	-	-	-	3	-	-	1	3	5	1	1	1	1	-	1	1	1	-	-	-
E836	Úraz způsobený traktorem	119	-	1	-	1	-	10	4	10	12	12	18	11	6	8	12	5	6	3	-	-	-	-
																								
D4	Úrazy jinými silničními vozidly	63	-	1	-	-	1	2	2	4	-	4	4	5	3	4	3	9	3	6	4	5	2	1
E840	Úraz způsobený chodcům vozy pouliční dopravy	13	-	-	-	-	-	1	-	-	-	3	2	1	-	-	1	-	-	-	1	2	1	1
E841	Jiný úraz pouliční drahou , mimo srážku s motorovým vozidlem 	6	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-	1	1	-	-	-
E842	Úraz způsobený chodcům cyklisty	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-
E843	Úraz způsobený cyklistům, vyjma srážku  s motorovým  vozidlem 	20	-	-	-	-	-	1	1	3	-	1	-	3	2	3	-	1	1	3	-	-	1	-
E844	Úraz chodců nemotorovými silničními vozidly 	5	-	1	-	-	1	-	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-
E845	Jiný úraz nemotorovými silničními vozidly 	17	-	-	-	-	-	-	-	1	-	-	1	-	-	-	2	5	2	1	2	3	-	-
																								
D5	Úrazy při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E850	Úraz cestujících potopením na malých člunech 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Ostatní úrazy při vodní dopravě způsobené potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Pád se schodů nebo žebříku při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Jiný pád do hloubky při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Pád na rovině při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E855	Neoznačený pád při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E856	Úraz stroji při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Jiný neoznačený úraz při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Úraz při vodní dopravě neurčené povahy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Letecké úrazy 	32	-	-	-	-	-	-	-	2	4	11	5	6	2	1	1	-	-	-	-	-	-	-
E866	Letecké úrazy 	32	-	-	-	-	-	-	-	2	4	11	5	6	2	1	1	-	-	-	-	-	-	-
x		v letech 1961-1967 byla úmrtí kódů E860-E866 uvedena souhrnně, bez dalšího členění																						
x																								
x																								
x																								
x																								
x																								
																								
	Náhodné otravy látkami pevnými a tekutinami	52	-	2	1	1	2	5	1	-	2	-	6	5	2	7	3	2	6	4	2	1	-	-
E870	Náhodná otrava morfiem a jinými deriváty opia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E871	Náhodná otrava kyselinou barbiturovou a jejími deriváty	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E872	Náhodná otrava aspirinem a salicyláty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E873	Náhodná otrava bromidy	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E874	Náhodná otrava jinými analgetiky a uspávacími prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E875	Náhodná otrava sulfonamidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E876	Náhodná otrava strychninem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E877	Náhodná otrava belladonou, skopolaminem a atropinem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E878	Náhodná otrava jinými a neurčenými léčivy	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E879	Náhodná otrava škodlivými potravinami	12	-	-	-	-	2	4	-	-	-	-	1	1	-	1	-	1	1	1	-	-	-	-
E880	Náhodná otrava alkoholem	20	-	-	-	-	-	-	-	-	2	-	3	1	2	4	1	-	2	2	2	1	-	-
E881	Náhodná otrava naftovými produkty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E882	Náhodná otrava průmyslovými rozpustidly	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-
E883	Náhodná otrava leptavými aromatickými látkami, kyselinami a žíravinami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E884	Náhodná otrava rtutí a jejími sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E885	Náhodná otrava olovem a jeho sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E886	Náhodná otrava arsenem a antimonem a jejich sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E887	Náhodná otrava fluoridy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E888	Náhodná otrava jinými a neurčenými látkami pevnými a tekutými	14	-	1	1	1	-	1	1	-	-	-	2	1	-	2	1	1	2	-	-	-	-	-
																								
	Náhodné otravy plynem a parami	146	-	-	1	2	-	-	1	6	6	11	10	15	5	7	8	16	11	12	13	10	9	3
E890	Náhodná otrava svítiplynem	97	-	-	-	-	-	-	-	4	3	7	6	11	4	4	5	14	6	8	9	7	8	1
E891	Náhodná otrava výfukovým plynem motorových vozidel	2	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-
E892	Náhodná otrava jiným kysličníkem uhelnatým	43	-	-	1	1	-	-	1	1	2	4	3	3	-	3	3	2	5	4	4	3	1	2
E893	Náhodná otrava kyanovodíkem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E894	Náhodná otrava jinými určenými plyny nebo parami	3	-	-	-	1	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E895	Náhodná otrava neurčenými plyny nebo parami	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné pády	509	-	-	4	1	1	4	9	9	10	14	15	11	10	24	26	39	38	48	45	66	73	62
E900	Pád na schodech 	38	-	-	-	-	-	-	-	-	-	1	2	2	3	1	3	1	4	3	4	9	4	1
E901	Pád se žebříku 	14	-	-	-	-	-	-	-	-	-	1	-	-	-	-	3	2	1	3	1	3	-	-
E902	Jiný pád do hloubky	182	-	-	3	1	1	3	9	9	8	10	11	7	6	19	15	25	17	18	8	6	6	-
E903	Pád na rovině	133	-	-	1	-	-	1	-	-	1	1	-	-	1	2	2	3	7	11	16	24	28	35
E904	Neurčený pád 	142	-	-	-	-	-	-	-	-	1	1	2	2	-	2	3	8	9	13	16	24	35	26
																								
	Jiné náhodné úrazy	1204	88	26	11	19	16	61	50	121	119	63	80	80	48	55	90	74	54	50	34	36	16	13
E910	Náhodný úraz způsobený padajícími předměty	78	-	-	-	1	-	4	2	4	6	2	5	8	5	6	12	8	6	6	1	2	-	-
E911	Náhodný úraz způsobený vozidly	6	-	-	-	-	-	2	-	-	1	-	-	1	-	1	1	-	-	-	-	-	-	-
E912	Náhodný úraz způsobený stroji a nástroji	60	-	-	-	1	-	3	1	7	7	4	3	4	4	4	5	8	4	2	-	3	-	-
E913	Náhodný úraz způsobený řeznými a bodnými nástroji	6	-	-	-	-	-	-	-	2	-	1	-	1	-	-	-	1	1	-	-	-	-	-
