1977	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnější příčina)	5222	81	19	35	19	16	69	69	226	369	356	374	285	280	344	380	311	325	426	463	328	263	184
																								
D1	Úrazy na železnicích	125	-	-	-	-	-	2	1	13	16	14	10	12	6	15	9	5	3	6	6	5	2	-
E800	Srážka se železničními vozidly v pohybu	4	-	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	-	-	-	1	-	-
E801	Náraz na nepohyblivý předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez předchozí srážky 	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheň, popálení	3	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	1	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	5	-	-	-	-	-	1	-	-	-	1	-	-	1	1	-	-	-	-	-	-	1	-
E805	Zachycení železničním vozidlem v pohybu	106	-	-	-	-	-	-	1	12	16	9	10	9	5	13	9	4	3	4	6	4	1	-
E806	Jiný blíže popsaný úraz  na železnici	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	5	-	-	-	-	-	1	-	1	-	2	-	-	-	-	-	-	-	1	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	1169	2	1	2	8	6	27	22	86	131	100	85	65	60	76	91	76	66	83	82	46	41	13
E810	Srážka motorového vozidla s vlakem	8	-	-	-	-	-	-	-	1	-	2	1	1	-	1	1	-	-	1	-	-	-	-
E811	Srážka motorového vozidla s vozem pouliční dráhy	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	173	-	-	-	1	1	1	2	11	27	27	19	12	12	12	11	12	6	9	7	2	1	-
E813	Srážka motorového vozidla s jiným vozidlem	47	-	-	-	-	-	1	5	2	2	-	3	-	-	4	2	2	12	6	3	2	3	-
E814	Srážka motorového vozidla s chodcem	316	-	1	-	4	2	14	5	13	15	16	17	17	16	21	24	23	20	26	30	24	22	6
E815	Náraz motorového vozidla na nepohyblivý předmět 	42	-	-	-	1	-	-	-	7	7	7	5	5	4	-	2	2	1	-	-	1	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	24	1	-	-	-	-	-	-	1	6	4	1	-	2	2	3	-	1	1	2	-	-	-
E817	Úraz motorovým vozidlem při nastupování nebo vystupování	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	3	-	-
E818	Jiný úraz motorovým vozidlem beze srážky	11	-	-	-	-	-	-	-	1	1	2	2	1	-	-	1	1	1	1	-	-	-	-
E819	Úraz motorovým vozidlem NS	541	1	-	2	2	3	11	10	50	73	41	37	29	26	36	46	35	24	39	40	14	15	7
																								
D3	Úrazy motorovými vozidly mimo dopravu	27	-	-	-	-	-	1	-	1	3	2	3	3	5	4	1	-	-	4	-	-	-	-
E820	Srážka s pohybujícím se předmětem mimo dopravu	2	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-
E821	Náraz na nepohyblivý předmět mimo dopravu	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz při nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Jiný nebo NS úraz mimo dopravu	23	-	-	-	-	-	1	-	1	2	2	2	1	5	4	1	-	-	4	-	-	-	-
																								
D4	Jiné úrazy silničními vozidly	28	-	-	-	-	-	-	1	1	1	1	1	1	2	1	5	1	2	4	2	1	4	-
E825	Úraz pouliční drahou, mimo srážku s motorovým vozidlem	8	-	-	-	-	-	-	1	1	1	1	-	-	-	-	1	-	1	2	-	-	-	-
E826	Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	-	-	-	-
E827	Úraz způsobený jiným silničním vozidlem bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D5	Úrazy při vodní dopravě	2	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-
E830	Srážka, ztroskotání, převržení mající za následek potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Srážka, ztroskotání, převržení bez potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné potopení nebo utonutí při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo ze žebříku při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s výšky  při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný a NS pád při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheň, popálení při vodní dopravě	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz při vodní dopravě	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy při dopravě vzduchem a mimovzdušným prostorem	15	-	-	-	-	-	-	-	1	-	1	1	2	4	3	3	-	-	-	-	-	-	-
E840	Nehoda motorového letadla při stratu nebo přistávání	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	12	-	-	-	-	-	-	-	-	-	1	-	1	4	3	3	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle, na letadle  nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz při dopravě vzduchem	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úraz při dopravě vzduchem ne prostorem NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky a drogami	7	-	1	1	-	-	1	-	-	1	-	-	1	-	-	-	1	-	-	1	-	-	-
E850	Antibiotiky a jinými prostředky proti infekcím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Hormony a jejich syntetickými náhradami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E852	Látkami primárně působícími na celý organismus a složky krve	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Analgetiky a antipyretiky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Sedativy a hypnotiky	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E855	Léky působícími primárně na nervovou soustavu a psychofarmaky	2	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E856	Jinými ataraktiky a stimulaci CNS	2	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Látkami působícími na ústrojí oběhu krevního	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Léky působícími na ústrojí trávicí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E859	Náhodné otravy jinými léčivy	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
																								
	Náhodné otravy jinými pevnými nebo tekutými látkami	82	-	-	2	-	1	-	1	6	6	4	14	9	8	2	3	5	10	5	3	2	1	-
E860	Alkohol	50	-	-	-	-	-	-	-	1	2	3	12	6	5	2	2	5	10	2	-	-	-	-
E861	Čisticí a lešticí prostředky	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E862	Dezinfekční  prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E863	Barvy atd.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E864	Výrobky z ropy a  jiná rozpustidla 	13	-	-	1	-	-	-	-	4	3	1	1	1	-	-	-	-	-	-	1	1	-	-
