1973	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnější příčina)	3120	34	15	16	13	19	35	23	100	85	93	62	60	96	119	109	99	166	272	391	499	430	384
																								
D1	Úrazy na železnicích	33	-	-	-	-	-	1	1	1	1	1	-	-	-	5	3	1	2	5	2	6	3	1
E800	Srážka se železničními vozidly v pohybu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na nepohyblivý předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez předchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheň, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-
E805	Zachycení železničním vozidlem v pohybu	30	-	-	-	-	-	1	1	1	1	1	-	-	-	5	3	-	2	4	1	6	3	1
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	492	2	2	4	3	10	18	8	36	27	22	16	16	28	29	23	19	42	44	52	55	22	14
E810	Srážka motorového vozidla s vlakem	4	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	1	-	-	-	-
E811	Srážka motorového vozidla s vozem pouliční dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	35	-	-	-	-	-	2	1	4	5	5	-	1	3	3	2	1	3	1	2	1	-	1
E813	Srážka motorového vozidla s jiným vozidlem	14	-	-	-	-	-	-	-	1	-	1	-	1	1	1	3	1	2	1	2	-	-	-
E814	Srážka motorového vozidla s chodcem	177	-	1	1	2	8	9	4	9	4	3	2	3	7	9	5	3	12	16	30	29	10	10
E815	Náraz motorového vozidla na nepohyblivý předmět 	12	1	-	1	-	-	2	-	1	3	2	-	-	-	1	-	-	-	-	-	-	1	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	6	-	-	-	-	-	-	-	1	1	2	1	-	-	-	1	-	-	-	-	-	-	-
E817	Úraz motorovým vozidlem při nastupování nebo vystupování	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Jiný úraz motorovým vozidlem beze srážky	5	-	-	-	-	-	1	-	-	1	-	-	-	-	1	1	-	1	-	-	-	-	-
E819	Úraz motorovým vozidlem NS	238	1	1	1	1	2	4	3	20	13	9	13	11	16	14	11	13	23	25	18	25	11	3
																								
D3	Úrazy motorovými vozidly mimo dopravu	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E820	Srážka s pohybujícím se předmětem mimo dopravu	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Náraz na nepohyblivý předmět mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz při nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
