1999	Zemøelí mui podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W49	Vystavení jinım a neurèenım neivotnım mechanickım silám	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
	Vystavení ivotnım mechanickım silám       W50 - W64	5	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	2	-	-	-	2	-	-
W50	Zasaení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W51	Uhození se o jinou osobu nebo náraz do jiné osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W52	Rozdrcení, umaèkání nebo ušlapání davem pøi lidské panice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W53	Kousnutí krysou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W54	Kousnutí nebo úder psem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W55	Kousnutí nebo úder jinımi savci	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
W56	Kontakt s moøskım ivoèichem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W57	Kousnutí nebo štípnutí [budnutí] nejedovatım hmyzem a jinımi nejedovatımi èlenovci	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-
W58	Kousnutí a úder krokodılem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jinım plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnımi trny a ostny a ostrımi listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jinım a neurèenım ivotním mechanickım silám	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	170	-	-	1	1	-	11	12	8	9	8	14	7	15	16	17	17	8	10	6	4	1	5
W65	(U)tonutí a potopení pøi pobytu ve vanì	7	-	-	-	-	-	1	-	-	-	-	1	-	1	1	1	1	-	-	-	-	-	1
W66	(U)tonutí a potopení po pádu do vany	2	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
W67	(U)tonutí a potopení pøi pobytu v bazénu	3	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W69	(U)tonutí a potopení pøi pobytu v pøírodní vodì	21	-	-	-	-	-	1	4	-	1	1	1	2	1	3	1	1	1	1	2	1	-	-
W70	(U)tonutí a potopení pøi pádu do pøíodní vody	29	-	-	-	-	-	-	2	2	2	3	3	-	2	3	5	2	2	2	-	1	-	-
W73	Jiné urèené (u)tonutí a potopení	8	-	-	1	-	-	-	-	-	-	2	1	-	1	2	-	-	-	1	-	-	-	-
W74	Neurèené (u)tonutí a potopení	100	-	-	-	1	-	9	5	6	6	2	8	4	9	7	10	12	5	6	4	2	1	3
																								
	Jiná náhodná ohroení dıchání       W75 - W84	182	5	4	1	-	1	1	2	6	9	10	5	17	17	27	26	12	10	7	4	12	2	4
W75	Náhodné (za)dušení a (u)škrcení v posteli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W76	Jiné náhodné obìšení a (u)škrcení	2	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
W77	Ohroení dıchání zpùsobené zavalením [zasypáním] pdající zeminou a jinımi hmotami	16	-	-	-	-	-	-	1	1	2	1	1	3	1	1	1	2	1	-	-	-	-	1
W78	Vdechnutí aludeèního obsahu	137	4	3	-	-	1	1	1	4	7	6	4	14	13	22	21	10	6	4	3	8	2	3
W79	Vdechnutí nebo polknutí potravy jako pøíèina ucpání dıchacích cest	15	-	1	-	-	-	-	-	1	-	-	-	-	2	-	3	-	3	3	-	2	-	-
W80	Vdechnutí nebo polknutí jinıch pøedmìtù jako pøíèina ucpání dıchacích cest	3	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-
W81	Uzavøení nebo zachycení v prostøedí s nízkım obsahem kyslíku	3	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1	-	-	-
W83	Jiná urèená ohroení dıchání	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W84	Neurèené ohroení dıchání	5	-	-	-	-	-	-	-	-	-	1	-	-	-	3	-	-	-	-	-	1	-	-
																								
	Vystavení elektrickému proudu, ozáøení a extrémní okolní teplotì a tlaku vzduchu        W85 - W99	49	-	-	-	-	-	-	1	4	4	6	5	5	7	5	3	2	3	2	1	-	-	1
W85	Dotyk elektrického vedení	16	-	-	-	-	-	-	1	-	1	3	4	1	1	2	-	-	1	-	1	-	-	1
W86	Vystavení jinému urèenému elektrickému proudu	6	-	-	-	-	-	-	-	1	-	1	-	1	1	-	1	-	1	-	-	-	-	-
W87	Vystavení neurèenému elektrickému proudu	26	-	-	-	-	-	-	-	3	3	2	-	3	5	3	2	2	1	2	-	-	-	-
W88	Vystavení ionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení umìle vytvoøenému viditelnému a ultrafialovému svìtlu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurèenému typu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadmìrnému horku umìle vytvoøenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W93	Vystavení nadmìrnému chladu umìle vytvoøenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho zmìnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jinım a neurèenım faktorùm okolního prostøedí vytvoøenım umìle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouøi, ohni, dımu a plamenùm       X00 - X09	44	-	-	-	1	-	-	2	2	1	2	2	3	3	5	-	1	7	2	5	5	2	1
X00	Vystavení nekontrolovanému ohni [poáru] v budovì nebo konstrukci	5	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	1	1	1	-
X01	Vystavení nekontrolovanému ohni [poáru] mimo budovy a konstrukce	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hoølavıch hmot	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení noèního prádla	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a odìvù	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X08	Vystavení jinému urèenému kouøi, dımu, ohni a plamenùm	3	-	-	-	-	-	-	-	1	-	-	-	1	-	1	-	-	-	-	-	-	-	-
X09	Vystavení neurèenému kouøi, dımu, ohni a plamenùm	32	-	-	-	1	-	-	1	1	1	2	1	2	1	4	-	1	5	2	4	4	1	1
																								
	Kontakt s horkem a horkımi látkami      X10 - X19	8	-	-	-	-	-	-	1	-	-	-	1	-	-	-	2	2	-	1	-	-	-	1
X10	Kontakt s horkımi nápoji, potravou, tukem a oleji na vaøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X12	Kontakt s jinım horkımi tekutinami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinımi horkımi vıpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkım vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkımi zaøízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkımi topnımi zaøízeními, radiátory a rourami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X17	Kontakt s horkımi stroji, pøístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinımi horkımi kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jinım a neurèenım horkem a horkımi látkami	6	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	2	-	1	-	-	-	1
																								
	Kontakt s jedovatımi ivoèichy a rostlinami      X20 - X29	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-
X20	Kontakt s jedovatımi hady a ještìrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatımi pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a vèelami	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-
X24	Kontakt se stonokami a jedovatımi [tropickımi] stonokami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinımi urèenımi jedovatımi èlenovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatım moøskım ivoèichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinımi urèenımi jedovatımi ivoèichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinımi urèenımi jedovatımi rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurèenım jedovatım ivoèichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení pøírodním silám       X30 - X39	53	-	-	-	-	-	-	-	2	3	2	2	1	5	8	6	7	2	6	3	4	1	1
X30	Vystavení nadmìrnému pøírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadmìrnému pøírodnímu chladu	52	-	-	-	-	-	-	-	2	2	2	2	1	5	8	6	7	2	6	3	4	1	1
X32	Vystavení sluneènímu záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Obì blesku	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X34	Obì zemìtøesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Obì vıbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Obì laviny, sesuvu pùdy a jinıch zemskıch pohybù	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Obì pøírodní katastrofické bouøe	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Obì povodnì (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jinım a neurèenım pøírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivımi látkami      X40 - X49	209	-	-	-	-	-	1	4	10	23	18	19	18	26	27	30	15	6	3	2	4	1	2
X40	Náhodná otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazená jinde	14	-	-	-	-	-	-	2	1	1	2	3	1	2	-	1	-	-	-	-	-	-	1
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení, nezaøazená jinde	18	-	-	-	-	-	-	-	1	7	2	3	2	1	-	2	-	-	-	-	-	-	-
X43	Náhodná otrava jinımi léèivy pùsobícími na autonomní nervovou soustavu a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení	18	-	-	-	-	-	-	-	1	4	2	-	-	3	1	2	1	1	1	-	2	-	-
X45	Náhodná otrava alkoholem a expozice jeho pùsobení	76	-	-	-	-	-	-	-	-	4	5	6	8	11	15	16	8	1	-	-	1	-	1
X46	Náhodná otrava organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení	8	-	-	-	-	-	-	-	1	3	-	2	-	-	2	-	-	-	-	-	-	-	-
X47	Náhodná otrava jinımi plyny a parami a expozice jejich pùsobení	66	-	-	-	-	-	1	2	5	3	6	4	5	7	8	9	6	4	2	2	1	1	-
X48	Náhodná otrava pesticidy a expozice jejich pùsobení	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X49	Náhodná otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	8	-	-	-	-	-	-	-	1	-	1	1	2	2	1	-	-	-	-	-	-	-	-
																								
	Pøetíení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Pøetíení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodlouenı pobyt v beztíném prostøedí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurèené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jinım a neurèenım faktorùm      X58 - X59	249	-	-	-	-	-	1	-	7	7	8	7	10	21	27	21	40	21	11	24	21	9	14
X58	Vystavení jinım  urèenım faktorùm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurèenım faktorùm	249	-	-	-	-	-	1	-	7	7	8	7	10	21	27	21	40	21	11	24	21	9	14
																								
SE	Úmyslné sebepoškození         X60 - X84	1285	-	-	-	-	-	-	3	47	97	79	94	86	118	159	146	94	68	59	81	72	43	39
X60	Úmyslné sebeotrávení neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezaøazené jinde	20	-	-	-	-	-	-	-	-	1	1	4	4	1	2	3	2	-	-	1	1	-	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení, nezaøazené jinde	3	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	1	-	-	-	-	-
X63	Úmyslné sebeotrávení jinımi léèivy pùsobícími na autonomní nervovou soustavu a expozice jejich pùsobení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení	45	-	-	-	-	-	-	-	1	5	4	5	4	2	8	5	5	1	1	1	-	2	1
X65	Úmyslné sebeotrávení alkoholem a expozice jeho pùsobení	3	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení	4	-	-	-	-	-	-	-	-	1	2	-	-	1	-	-	-	-	-	-	-	-	-
X67	Úmyslné sebeotrávení jinımi plyny a parami a expozice jejich pùsobení	33	-	-	-	-	-	-	-	1	1	2	4	4	7	5	4	1	2	1	1	-	-	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich pùsobení	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení	7	-	-	-	-	-	-	-	1	3	-	-	1	-	1	-	1	-	-	-	-	-	-
X70	Úmyslné sebepoškození obìšením, [u]škrcením a [za]dušením	805	-	-	-	-	-	-	1	26	56	39	56	52	75	101	93	53	47	40	51	54	31	30
X71	Úmyslné sebepoškození (u)topením a potopením	10	-	-	-	-	-	-	-	-	1	-	1	-	-	-	1	3	-	2	1	1	-	-
X72	Úmyslné sebepoškození vıstøelem z pistole, revolveru	73	-	-	-	-	-	-	-	2	8	9	9	2	7	9	9	4	5	1	6	1	1	-
X73	Úmyslné sebepoškození vıstøelem z pušky, brokovnice a vìtší ruèní støelné zbranì	24	-	-	-	-	-	-	-	2	2	2	-	3	1	4	2	3	1	2	-	2	-	-
X74	Úmyslné sebepoškození vıstøelem z jiné a neurèené støelné zbranì	80	-	-	-	-	-	-	1	2	7	7	3	8	6	8	9	5	8	4	8	2	2	-
X75	Úmyslné sebepoškození vıbušnou látkou	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouøem, dımem a ohnìm	5	-	-	-	-	-	-	-	-	2	-	-	-	2	1	-	-	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkımi vıpary a horkımi pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrım pøedmìtem	42	-	-	-	-	-	-	-	-	1	2	3	1	7	3	8	4	1	2	3	3	1	3
X79	Úmyslné sebepoškození tupım pøedmìtem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s vıše	84	-	-	-	-	-	-	-	6	7	8	4	3	4	11	3	7	2	6	6	8	5	4
X81	Úmyslné sebepoškození skokem nebo lehnutím si pøed pohybující se pøedmìt	19	-	-	-	-	-	-	-	3	-	2	2	1	2	1	4	2	-	-	1	-	-	1
X82	Úmyslné sebepoškození havárií motorového vozidla	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinımi urèenımi prostøedky	5	-	-	-	-	-	-	-	1	-	-	-	-	1	1	1	1	-	-	-	-	-	-
X84	Úmyslné sebepoškození neurèenımi prostøedky	18	-	-	-	-	-	-	1	1	2	1	1	2	2	3	2	-	-	-	2	-	1	-
																								
NA	Napadení [útok]           X85 - Y09	98	2	1	-	-	-	1	-	2	10	10	12	9	15	9	14	4	2	3	1	2	-	-
X85	Napadení léky, léèivy, návykovımi a biologickımi látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení íravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinımi urèenımi chemikáliemi a škodlivımi látkami	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurèenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení obìšením, (u)škrcením a (za)dušením	8	-	-	-	-	-	-	-	-	1	1	-	1	1	1	-	-	1	1	-	1	-	-
X92	Napadení (u)topením a potopením	2	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X93	Napadení vıstøelem z pistole, revolveru	23	-	-	-	-	-	-	-	-	5	6	3	3	2	1	1	1	-	-	1	-	-	-
X94	Napadení vıstøelem z pušky, brokovnice a vìtší ruèní støelné zbranì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení vıstøelem z jiné a neurèené støelné zbranì	13	-	-	-	-	-	1	-	-	2	-	2	1	3	1	3	-	-	-	-	-	-	-
X96	Napadení vıbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouøem, dımem a ohnìm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkımi vıpary a horkımi pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrım pøedmìtem	30	-	-	-	-	-	-	-	2	1	2	3	2	9	2	5	2	1	1	-	-	-	-
Y00	Napadení tupım pøedmìtem	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y01	Napadení shozením s vıše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strèením nebo umístìním obìti pøed pohybující se pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasaením motorovım vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tìlesnou silou	6	-	-	-	-	-	-	-	-	-	1	-	-	-	1	2	1	-	1	-	-	-	-
Y05	Sexuální napadení s pouitím tìlesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštìní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y08	Napadení jinımi urèenımi zpùsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y09	Napadení neurèenımi zpùsoby	11	2	-	-	-	-	-	-	-	1	-	3	1	-	3	-	-	-	-	-	1	-	-
																								
	Pøípad [událost] nezjištìného úmyslu      Y10 - Y34	206	1	-	-	-	-	2	3	9	23	17	14	15	11	24	24	10	14	10	11	10	4	4
Y10	Otrava neopiátovımi analgetiky, antipyretiky a antirevmatiky a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezaøazená jinde, nezjištìného úmyslu	2	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich pùsobení,nezaøazená jinde, nezjištìného úmyslu	2	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinımi léèivy pùsobícími na autonomní nervovou soustavu, a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y14	Otrava jinımi a neurèenımi léky, léèivy, návykovımi a biologickımi látkami a expozice jejich pùsobení, nezjištìného úmyslu	17	-	-	-	-	-	-	1	1	5	1	1	1	-	3	2	-	1	1	-	-	-	-
Y15	Otrava alkoholem a expozice jeho pùsobení, nezjištìného úmyslu	8	-	-	-	-	-	-	-	-	-	1	2	-	-	1	4	-	-	-	-	-	-	-
Y16	Otrava organickımi rozpustidly a halogenovanımi uhlovodíky a jejich parami a expozice jejich pùsobení, nezjištìného úmyslu	2	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinımi plyny a parami a expozice jejich pùsobení, nezjištìného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-
Y18	Otrava pesticidy a expozice jejich pùsobení, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y19	Otrava jinımi a neurèenımi chemikáliemi a škodlivımi látkami a expozice jejich pùsobení, nezjištìného úmyslu	5	-	-	-	-	-	-	-	-	2	1	-	-	-	-	-	1	-	-	1	-	-	-
Y20	Obìšení, (u)škrcení a (za)dušení, nezjištìného úmyslu	13	1	-	-	-	-	-	2	-	-	5	-	-	2	1	-	-	-	-	-	1	-	1
Y21	(U)topení a potopení, nezjištìného úmyslu	13	-	-	-	-	-	1	-	1	1	-	2	1	-	3	1	-	-	1	-	1	-	1
Y22	Vıstøel z pistole, revolveru, nezjištìného úmyslu	7	-	-	-	-	-	-	-	-	-	1	-	1	2	1	1	-	-	1	-	-	-	-
Y23	Vıstøel z pušky, brokovnice a vìtší ruèní støelné zbranì. nezjištìného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
Y24	Vıstøel z jiné a neurèené støelné zbranì, nezjištìného úmyslu	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-
Y25	Kontakt s vıbušnou látkou, nezjištìného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
