1967	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnější příčiny	2787	29	17	19	16	15	42	37	107	112	69	66	86	64	103	98	177	194	251	302	303	356	324
																								
D1	Úrazy na železnicích	48	-	1	1	-	1	1	-	1	1	1	1	-	2	4	3	4	7	7	7	3	2	1
E800	Úraz na železnicích postihující železniční zaměstnance	11	-	-	-	-	-	-	-	-	-	1	1	-	2	2	2	2	-	-	1	-	-	-
E801	Úraz na železnicích postihující cestující	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E802	Úraz na železnicích postihující jiné osoby	36	-	1	1	-	1	1	-	1	1	-	-	-	-	2	1	2	6	7	6	3	2	1
																								
D2	Dopravní úrazy motorovými vozidly	414	1	1	4	5	9	24	14	35	28	16	19	20	9	18	21	38	32	33	35	16	26	10
E810	Dopravní úraz   při srážce s vlakem	2	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-
E811	Dopravní úraz   při srážce s pouliční drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   způsobený chodcům	214	1	1	-	2	6	21	12	11	9	3	5	4	1	4	14	16	20	21	25	10	22	6
E813	Dopravní úraz   způsobený cyklistům	7	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	2	1	1	1	-	-	-
E814	Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E815	Dopravní úraz motocyklem při srážce s motorovým vozidlem 	8	-	-	-	-	-	-	-	3	1	1	1	1	-	1	-	-	-	-	-	-	-	-
E816	Dopravní úraz při srážce  motorových vozidel 	13	-	-	-	-	1	-	-	1	-	-	3	2	-	2	1	2	-	1	-	-	-	-
E817	Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E819	Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými	4	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	1	-	-	-	-	-	-
E820	Dopravní úraz  při nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Dopravní úraz  řidiče motocyklu, nejde-li o srážku	35	-	-	-	-	-	-	-	10	6	1	4	2	1	2	1	3	2	-	3	-	-	-
E822	Dopravní úraz   při převrhnutí na silnici	2	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E823	Dopravní úraz   při vybočení ze silnice	7	-	-	1	-	-	-	-	1	2	1	-	-	-	1	-	1	-	-	-	-	-	-
E824	Jiný dopravní úraz   bez srážky	23	-	-	1	-	-	-	-	3	1	3	2	-	2	2	1	3	2	-	1	1	1	-
E825	Dopravní úraz   neurčené povahy	97	-	-	2	3	2	3	2	4	7	7	3	8	5	5	3	10	7	10	5	4	3	4
																								
D3	Nedopravní úrazy motorovými vozidly 	13	-	1	-	1	-	1	-	1	-	-	-	2	2	-	-	-	3	2	-	-	-	-
E830	Nedopravní úraz   způsobený chodcům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Nedopravní úraz   způsobený cyklistům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Nedopravní úraz   způsobený posádce motocyklu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Nedopravní úraz, jde-li o několik motorových vozidel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Nedopravní úraz    při nastupování a vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Nedopravní úraz    jiné nebo neurčené povahy	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E836	Úraz způsobený traktorem	12	-	1	-	1	-	1	-	1	-	-	-	2	2	-	-	-	2	2	-	-	-	-
																								
D4	Úrazy jinými silničními vozidly	24	-	-	-	-	2	1	1	-	-	1	-	-	-	-	2	3	1	3	2	2	4	2
E840	Úraz způsobený chodcům vozy pouliční dopravy	13	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	1	1	3	-	1	3	2
E841	Jiný úraz pouliční drahou , mimo srážku s motorovým vozidlem 	4	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	2	-	1	-
