1976	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3325	68	24	17	8	6	32	20	62	95	96	82	67	88	99	141	85	144	287	389	518	541	456
																								
D1	Úrazy na železnicích	29	-	-	-	-	-	-	1	1	1	1	-	3	-	-	3	1	3	4	4	3	3	1
E800	Srážka se železnièními vozidly v pohybu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-
E802	Vykolejení bez pøedchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	24	-	-	-	-	-	-	1	-	1	-	-	3	-	-	3	1	3	3	3	3	2	1
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	3	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	519	-	4	6	1	1	23	10	31	37	23	25	19	13	22	32	22	23	50	68	58	42	9
E810	Srážka motorového vozidla s vlakem	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	74	-	2	-	-	-	-	-	8	10	4	8	9	5	4	7	7	-	4	3	2	1	-
