1986	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnější příčiny poranění a otrav	4901	59	18	20	13	13	62	56	214	291	291	310	339	330	295	295	363	330	247	352	452	325	226
																								
D1	Úrazy na železnicích	160	-	1	1	-	1	-	3	18	23	16	9	14	11	12	9	9	9	-	7	13	4	-
E800	Srážka se železničními vozidly	5	-	-	-	-	-	-	1	-	-	1	-	1	-	-	-	1	-	-	1	-	-	-
E801	Náraz na jiný předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez předchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheň nebo popálení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E804	Pád ve vlaku nebo z vlaku	6	-	-	-	-	1	-	-	-	-	-	1	1	-	-	-	1	1	-	-	1	-	-
E805	Zasažení železničním vozidlem	128	-	1	1	-	-	-	2	17	21	13	5	10	10	8	7	7	8	-	4	11	3	-
E806	Jiný blíže popsaný úraz  na železnici	3	-	-	-	-	-	-	-	1	-	-	-	-	-	2	-	-	-	-	-	-	-	-
E807	Železniční úraz NS	17	-	-	-	-	-	-	-	-	2	2	3	2	1	2	2	-	-	-	2	-	1	-
																								
D2	Provozní úrazy motorovými vozidly	673	4	2	4	-	6	17	11	74	65	47	43	50	42	39	44	49	44	37	36	37	18	4
E810	Srážka motorového vozidla s vlakem	11	-	-	-	-	-	-	-	1	-	1	2	2	-	1	1	2	-	-	1	-	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem při návratu do jízdní dráhy	6	-	-	-	-	-	-	-	-	1	1	1	-	1	-	-	-	-	-	2	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	60	1	-	-	-	-	1	1	4	8	3	9	7	11	2	5	3	1	2	2	-	-	-
E813	Srážka motorového vozidla s jiným vozidlem	44	-	-	-	-	-	1	3	3	2	2	1	3	1	2	-	4	2	4	7	5	4	-
E814	Srážka motorového vozidla s chodcem	180	1	2	1	-	4	12	4	4	5	5	3	10	12	11	14	16	14	16	16	19	9	2
E815	Jiný náraz motorového vozidla na předmět na silnici	22	-	-	-	-	-	-	-	3	4	4	1	2	-	2	3	1	2	-	-	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	48	1	-	-	-	-	-	-	9	7	6	5	2	2	3	2	2	2	2	1	3	1	-
E817	Úraz při nastupování nebo vystupování, bez srážky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	1
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	298	1	-	3	-	2	3	3	50	37	25	21	24	15	18	19	21	23	13	7	8	4	1
																								
D3	Neprovozní úrazy motorovými vozidly	10	-	-	1	-	-	-	-	1	2	-	-	-	2	-	2	1	-	-	1	-	-	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na sněhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilničním motorovým vozidlem 	4	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	1	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem při srážce s pohybujícím se předmětem	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem při nárazu na nepohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E824	Neprovozní úraz jiným motorovým vozidlem při nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	5	-	-	1	-	-	-	-	1	1	-	-	-	1	-	1	-	-	-	-	-	-	-
																								
D4	Úrazy jinými silničními vozidly	43	-	-	-	-	-	-	1	1	4	-	2	3	4	1	2	5	3	4	4	8	1	-
E826	Úraz způsobený jizdním kolem	31	-	-	-	-	-	-	1	1	3	-	2	-	1	1	2	3	3	3	3	7	1	-
E827	Úraz způsobený vozidlem taženým zvířaty	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E828	Úraz způsobený zvířetem nesousím člověka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy způsobené jinými silničními vozidly	11	-	-	-	-	-	-	-	-	1	-	-	3	3	-	-	1	-	1	1	1	-	-
																								
D5	Úrazy při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
