1970	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnější příčina)	3157	34	17	20	13	16	43	31	140	103	89	61	96	89	134	88	149	217	272	364	417	452	312
																								
D1	Úrazy na železnicích	49	-	-	-	-	-	-	2	4	1	1	4	1	3	1	1	3	4	3	11	5	3	2
E800	Srážka se železničními vozidly v pohybu	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	1
E801	Náraz na nepohyblivý předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez předchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheň, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	4	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-
E805	Zachycení železničním vozidlem v pohybu	40	-	-	-	-	-	-	2	2	1	1	4	1	3	1	1	1	3	2	9	5	3	1
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	502	4	1	2	5	7	22	13	53	30	20	14	23	16	22	16	27	38	39	63	37	36	14
E810	Srážka motorového vozidla s vlakem	5	-	-	-	-	-	-	1	2	-	-	-	2	-	-	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem pouliční dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	41	-	1	1	-	-	1	3	8	2	4	1	6	2	3	2	-	1	2	2	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	12	-	-	-	-	-	-	-	2	-	1	-	2	-	1	3	-	1	1	1	-	-	-
E814	Srážka motorového vozidla s chodcem	256	1	-	-	3	5	18	9	14	7	5	4	5	8	7	4	13	18	26	45	27	28	9
E815	Náraz motorového vozidla na nepohyblivý předmět 	4	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	1	-	-	-	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	8	-	-	-	-	-	-	-	3	2	1	-	-	-	-	-	1	-	-	-	1	-	-
E817	Úraz motorovým vozidlem při nastupování nebo vystupování	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	1
E818	Jiný úraz motorovým vozidlem beze srážky	5	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	2	-	1	-
E819	Úraz motorovým vozidlem NS	168	3	-	1	2	2	3	-	23	17	9	9	8	4	11	7	13	16	10	13	7	6	4
																								
D3	Úrazy motorovými vozidly mimo dopravu	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-
E820	Srážka s pohybujícím se předmětem mimo dopravu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E821	Náraz na nepohyblivý předmět mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz při nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Jiný nebo NS úraz mimo dopravu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
D4	Jiné úrazy silničními vozidly	21	-	-	-	-	-	-	-	-	-	2	-	1	1	3	1	1	1	3	-	5	1	2
E825	Úraz pouliční drahou, mimo srážku s motorovým vozidlem	14	-	-	-	-	-	-	-	-	-	1	-	1	1	1	-	1	-	2	-	5	1	1
E826	Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají	5	-	-	-	-	-	-	-	-	-	1	-	-	-	2	-	-	1	-	-	-	-	1
E827	Úraz způsobený jiným silničním vozidlem bez motoru	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-
																								
D5	Úrazy při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E830	Srážka, ztroskotání, převržení mající za následek potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Srážka, ztroskotání, převržení bez potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné potopení nebo utonutí při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo ze žebříku při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s výšky  při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný a NS pád při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheň, popálení při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy při dopravě vzduchem a mimovzdušným prostorem	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E840	Nehoda motorového letadla při stratu nebo přistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle, na letadle  nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz při dopravě vzduchem	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úraz při dopravě vzduchem ne prostorem NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky a drogami	9	-	3	-	-	-	1	-	-	1	-	-	-	-	-	-	1	2	1	-	-	-	-
E850	Antibiotiky a jinými prostředky proti infekcím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Hormony a jejich syntetickými náhradami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Látkami primárně působícími na celý organismus a složky krve	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Analgetiky a antipyretiky	2	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E854	Sedativy a hypnotiky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E855	Léky působícími primárně na nervovou soustavu a psychofarmaky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E856	Jinými ataraktiky a stimulaci CNS	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Látkami působícími na ústrojí oběhu krevního	2	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E858	Léky působícími na ústrojí trávicí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E859	Náhodné otravy jinými léčivy	3	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
	Náhodné otravy jinými pevnými nebo tekutými látkami	18	-	1	-	-	-	-	-	2	-	1	-	2	1	3	1	3	-	2	1	1	-	-
E860	Alkohol	6	-	-	-	-	-	-	-	1	-	-	-	-	1	2	1	-	-	1	-	-	-	-
E861	Čisticí a lešticí prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E862	Dezinfekční  prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E863	Barvy atd.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E864	Výrobky z ropy a  jiná rozpustidla 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E865	Pesticidy, umělá hnojiva, prostředky pro výživu rostlin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E866	Těžké kovy a jejich páry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E867	Žíravé a leptavé látky nezařaditelné jinam	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E868	Škodlivé potraviny a jedovaté rostliny	9	-	1	-	-	-	-	-	1	-	-	-	-	-	1	-	3	-	1	1	1	-	-
E869	Jiné a NS látky pevné a tekuté	2	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy plyny a parami	290	-	1	3	1	2	3	-	9	3	3	3	2	2	12	7	12	19	37	42	55	54	20
E870	Plyn rozváděný potrubím	269	-	1	2	1	1	2	-	6	3	3	3	-	2	9	7	11	19	34	39	52	54	20
E871	Zkapalněný plyn z ropy rozvážený v přenosných nádobách	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E872	Jiný užitkový plyn	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E873	Výfukový plyn motorových vozidel	3	-	-	-	-	-	-	-	1	-	-	-	2	-	-	-	-	-	-	-	-	-	-
E874	Kysličník uhelnatý z neúplného spalování domácích paliv	18	-	-	1	-	1	1	-	2	-	-	-	-	-	3	-	1	-	3	3	3	-	-
E875	Kysličník uhelnatý vzniklý jiným způsobem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E876	Jiné plyny a páry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E877	Plyny a páry NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné pády	1016	1	-	-	3	1	2	2	1	1	-	1	2	2	7	2	18	49	68	130	212	275	239
E880	Pád na schodech nebo se schodů nebo stupňů	43	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2	6	3	4	11	10	6
E881	Pád na žebříku nebo se žebříku nebo lešení	5	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	1	2	-
E882	Pád z budovy nebo jiné stavby	9	1	-	-	2	1	-	-	-	-	-	-	-	1	1	-	1	-	-	1	1	-	-
E883	Pád do jámy nebo jiného otvoru v půdě	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E884	Jiný pád s jedné úrovně na jinou	42	-	-	-	1	-	2	1	1	1	-	1	1	-	-	-	1	8	3	3	8	7	4
E885	Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí	716	-	-	-	-	-	-	-	-	-	-	-	1	1	2	1	11	25	42	92	156	195	190
E886	Pád na rovině následkem srážky s jinou osobou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E887	Jiný pád na rovině a pád NS	198	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	3	10	19	30	35	59	39
																								
	Úrazy způsobené ohněm	57	-	-	3	-	-	1	2	-	-	1	2	-	1	-	-	4	1	4	7	6	15	10
E890	Požár v obytném domě	5	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1
E891	Požár v jiné budově nebo stavbě	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E892	Požár mimo budovy a stavby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E893	Vznícení oděvu	4	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2
E894	Vznícení vysoce vznětlivých hmot	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E895	Kontrolovaný oheň v obytném domě	12	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	2	1	6	1
E896	Kontrolovaný oheň v jiné budově nebo stavbě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E897	Kontrolovaný oheň mimo budovy a stavby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E898	Jiné blíže popsané ohně 	3	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-
E899	Oheň NS 	31	-	-	2	-	-	-	-	-	-	1	1	-	-	-	-	3	1	3	4	2	8	6
																								
	Úrazy způsobené přírodními vlivy nebo vlivy životního prostředí	22	-	-	-	-	-	-	2	2	-	-	1	2	2	2	1	-	2	-	4	2	2	-
E900	Účinky horka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E901	Účinky chladu	11	-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-	3	2	2	-
E902	Účinky tlaku vzduchu 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E903	Účinky pohybu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E904	Účinky hladu, žízně, jiného strádání a nedostatku péče	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E905	Kousnutí nebo bodnutí jedovatými  zvířaty nebo hmyzem	2	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E906	Jiné úrazy způsobené zvířaty	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-
E907	Blesk	7	-	-	-	-	-	-	1	2	-	-	1	-	1	-	1	-	1	-	-	-	-	-
E908	Přírodní katastrofa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E909	Jiné	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Jiné úrazy	194	26	9	12	4	2	11	5	8	8	4	7	6	5	5	4	7	12	14	14	17	8	6
E910	Tonutí a utonutí	61	-	3	7	3	1	9	3	6	1	1	2	2	1	1	-	1	2	6	6	4	2	-
E911	Dušení vdechnutím nebo polknutím potravy	36	18	1	1	-	-	-	-	-	1	-	-	1	1	1	1	1	2	2	1	3	1	1
E912	Dušení vdechnutím nebo polknutím jiného předmětu	3	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	1	-	-
E913	Náhodné mechanické zadušení	9	6	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E914	Vniknutí cizího tělesa do oka nebo jeho adnex	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E915	Vniknutí cizího tělesa do jiného otvoru těla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E916	Udeření padajícím předmětem	9	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	1	2	1	1	2	-	-
E917	Náraz na předmět nebo udeření předmětem 	2	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E918	Zachycení v předmětech nebo mezi nimi	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-
