1975	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3382	55	11	24	12	14	34	22	83	101	94	84	59	95	97	139	90	195	245	396	530	505	497
																								
D1	Úrazy na železnicích	38	-	-	-	1	-	-	-	1	-	1	2	-	1	-	2	3	3	6	11	3	3	1
E800	Srážka se železnièními vozidly v pohybu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	36	-	-	-	1	-	-	-	1	-	1	2	-	1	-	2	3	2	6	10	3	3	1
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	519	4	2	4	4	5	25	10	27	28	15	22	14	26	21	23	17	33	40	60	72	43	24
E810	Srážka motorového vozidla s vlakem	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	29	1	-	-	-	-	1	-	-	2	3	4	3	4	5	1	2	-	1	-	2	-	-
E813	Srážka motorového vozidla s jiným vozidlem	10	1	-	-	-	-	-	-	1	-	-	-	-	1	2	-	-	2	2	1	-	-	-
E814	Srážka motorového vozidla s chodcem	221	-	1	2	4	4	17	3	5	4	1	3	2	6	3	8	11	13	17	29	47	28	13
E815	Náraz motorového vozidla na nepohyblivý pøedmìt 	9	-	-	-	-	-	-	-	3	1	1	1	-	-	-	1	-	-	-	1	1	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	3	-	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	-	-	-	-	-	-
E817	Úraz motorovým vozidlem pøi nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E818	Jiný úraz motorovým vozidlem beze srážky	4	1	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	-
E819	Úraz motorovým vozidlem NS	241	1	1	2	-	1	7	7	18	21	8	13	7	15	10	13	4	18	19	28	22	15	11
																								
D3	Úrazy motorovými vozidly mimo dopravu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E820	Srážka s pohybujícím se pøedmìtem mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Náraz na nepohyblivý pøedmìt mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E822	Úraz pøi nastupování nebo vystupování mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Jiný nebo NS úraz mimo dopravu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
																								
D4	Jiné úrazy silnièními vozidly	15	-	-	-	-	-	-	-	1	-	-	1	-	1	-	-	2	3	-	2	2	3	-
E825	Úraz poulièní drahou, mimo srážku s motorovým vozidlem	9	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	1	2	-	1	-	3	-
E826	Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají	6	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	1	-	1	2	-	-
E827	Úraz zpùsobený jiným silnièním vozidlem bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D5	Úrazy pøi vodní dopravì	2	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E830	Srážka, ztroskotání, pøevržení mající za následek potopení 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Srážka, ztroskotání, pøevržení bez potopení 	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E832	Jiné potopení nebo utonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo ze žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s výšky  pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný a NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò, popálení pøi vodní dopravì	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	60	-	-	-	-	-	3	-	-	3	6	10	5	7	8	9	3	5	-	1	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	38	-	-	-	-	-	-	-	-	2	1	3	3	6	7	8	2	5	-	1	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	21	-	-	-	-	-	3	-	-	1	5	6	2	1	1	1	1	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle, na letadle  nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úraz pøi dopravì vzduchem ne prostorem NS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky a drogami	10	-	-	-	1	-	-	-	-	2	-	-	-	1	1	1	-	2	-	-	-	2	-
E850	Antibiotiky a jinými prostøedky proti infekcím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Hormony a jejich syntetickými náhradami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Látkami primárnì pùsobícími na celý organismus a složky krve	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Analgetiky a antipyretiky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E854	Sedativy a hypnotiky	3	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-
E855	Léky pùsobícími primárnì na nervovou soustavu a psychofarmaky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E856	Jinými ataraktiky a stimulaci CNS	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Látkami pùsobícími na ústrojí obìhu krevního	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Léky pùsobícími na ústrojí trávicí	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
E859	Náhodné otravy jinými léèivy	4	-	-	-	-	-	-	-	-	2	-	-	-	1	1	-	-	-	-	-	-	-	-
																								
	Náhodné otravy jinými pevnými nebo tekutými látkami	12	-	-	-	-	-	-	-	-	-	-	-	3	1	2	1	-	2	1	-	1	-	1
E860	Alkohol	7	-	-	-	-	-	-	-	-	-	-	-	2	1	2	1	-	-	1	-	-	-	-
