1993	Zemøelí muži podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Vnìjší pøíèiny poranìní a otrav	5152	44	17	10	7	13	49	55	293	368	301	308	406	441	450	346	280	298	294	307	258	344	263
																								
D1	Úrazy na železnicích	117	-	-	-	1	1	2	2	13	11	5	10	10	11	8	8	6	6	5	7	4	2	5
E800	Srážka se železnièními vozidly	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1
E801	Náraz na jiný pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky nebo nárazu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò nebo popálení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	3	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-
E805	Zasažení železnièním vozidlem	107	-	-	-	1	1	2	1	12	11	5	9	10	10	7	8	6	6	3	5	4	2	4
E806	Jiný blíže popsaný úraz  na železnici	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Železnièní úraz NS	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-
																								
D2	Provozní úrazy motorovými vozidly	1074	-	2	-	3	3	15	22	133	139	104	103	95	82	73	62	47	45	40	35	38	23	10
E810	Srážka motorového vozidla s vlakem	13	-	-	-	-	-	-	-	1	-	1	3	2	3	-	-	1	-	1	-	1	-	-
E811	Srážka motorového vozidla s jiným motorovým vozidlem pøi návratu do jízdní dráhy	5	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	2	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	54	-	-	-	-	-	-	1	4	6	5	11	4	3	5	5	1	2	1	4	1	-	1
E813	Srážka motorového vozidla s jiným vozidlem	70	-	-	-	1	-	4	4	7	4	5	7	3	4	5	3	4	8	4	3	3	1	-
E814	Srážka motorového vozidla s chodcem	160	-	-	-	-	-	6	4	8	13	4	9	13	15	18	14	8	7	11	8	11	7	4
E815	Jiný náraz motorového vozidla na pøedmìt na silnici	46	-	-	-	-	-	-	2	13	7	6	7	2	2	2	2	-	3	-	-	-	-	-
E816	Ztráta vlády nad motorovým vozidlem na silnici, beze srážky	50	-	-	-	-	-	-	-	11	12	6	6	4	1	2	4	1	1	-	1	-	1	-
E817	Úraz pøi nastupování nebo vystupování, bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Jiný provozní úraz motorovým vozidlem bez srážky	11	-	-	-	-	-	-	-	-	1	1	4	1	1	-	1	1	-	-	-	1	-	-
E819	Jiný provozní úraz motorovým vozidlem, bez srážky	665	-	2	-	2	3	5	11	89	96	76	56	65	51	41	33	29	24	23	19	21	14	5
																								
D3	Neprovozní úrazy motorovými vozidly	4	-	-	-	-	-	-	-	1	-	1	-	-	1	-	-	-	-	-	1	-	-	-
E820	Neprovozní úraz motorovým vozidlem pro jizdu na snìhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Neprovozní úraz jiným mimosilnièním motorovým vozidlem 	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-
E822	Neprovozní úraz jiným motorovým vozidlem pøi srážce s pohybujícím se pøedmìtem	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Neprovozní úraz  jiným motorovým vozidlem pøi nárazu na nepohybující se pøedmìt	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E824	Neprovozní úraz jiným motorovým vozidlem pøi nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E825	Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D4	Úrazy jinými silnièními vozidly	44	-	-	-	-	-	1	1	5	1	6	3	2	5	3	1	1	3	6	1	-	3	2
E826	Úraz zpùsobený jizdním kolem	37	-	-	-	-	-	1	1	4	1	6	2	2	5	2	-	1	3	5	-	-	3	1
E827	Úraz zpùsobený vozidlem taženým zvíøaty	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	6	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	-	1	1	-	-	1
																								
D5	Úrazy pøi vodní dopravì	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s jedné úrovnì na jinou pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný nebo NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò nebo popálení na plavidle	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	8	-	-	-	-	-	-	-	1	-	1	-	3	-	1	1	-	1	-	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	4	-	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	1	-	-	-	-	-
E842	Nehoda letadla bez motoru	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-
E843	Pád v letadle nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	2	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D7	Úrazy zpùsobené vozidly a nezaøaditelné jinam	2	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úrazy zpùsobené vozidly s motorovým pohonem, používanými jen v budovách a na pozemcích výrobního nebo obchodního závodu 	2	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-
E847	Úrazy zpùsobené lanovými vozy, nejedoucimi po kolejích 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E848	Úrazy zpùsobené jinými vozidly, nezaøaditelné jinam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky, chemickými látkami používanými v lékaøství a biologickými látkami	12	-	1	-	-	-	1	-	-	1	-	2	-	2	-	1	-	2	-	2	-	-	-
E850	Analgetika, antipyretika a antirevmatika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Barbituráty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Jiná sedativa a hypnotika	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Trankvilizéry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Jiná psychofarmaka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E855	Jiné látky pùsobící na centrální a  (nebo) autonomní nervovou soustavu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-
E856	Antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Jiné prostøedky proti infekcím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Jiné léky, chemické a biologické látky	9	-	1	-	-	-	-	-	-	1	-	2	-	2	-	1	-	1	-	1	-	-	-
																								
	Náhodné otravy jinými pevnými a tekutými látkami, plyny a parami	207	-	1	-	-	1	1	-	11	13	13	16	17	24	20	10	7	14	12	9	14	17	7
E860	Alkohol, nezaøazený jinde	58	-	-	-	-	-	-	-	1	3	2	6	10	13	10	4	2	4	2	1	-	-	-
E861	Èisticí, lešticí a dezinfekèní prostøedky, barvy a laky	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-
E862	Výrobky z ropy, jiná rozpustidla jejich páry, nezaøazené jinde	9	-	-	-	-	-	-	-	2	2	2	1	1	-	-	1	-	-	-	-	-	-	-
E863	Chemické a farmaceutické pøípravky pro zemìdìlství a zahradnictví mimo pøípravky pro výživu rostlin a umìlá hnojiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E864	Žíravé a leptavé látky, nezaøazené jinde	4	-	1	-	-	1	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-
E865	Potraviny a jedovaté rostliny	4	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2	-	1	-	-	-	-
E866	Jiné a NS pevné a tekuté látky	6	-	-	-	-	-	-	-	-	2	-	2	-	-	1	1	-	-	-	-	-	-	-
E867	Plyn rozvádìný potrubím	24	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	1	1	4	3	5	3	4
E868	Jiný užitkový plyn nebo jiný kyslièník uhelnatý	93	-	-	-	-	-	1	-	6	5	8	4	4	10	7	3	2	8	4	5	9	14	3
E869	Jiné plyny a páry	7	-	-	-	-	-	-	-	2	-	-	1	1	1	1	-	-	1	-	-	-	-	-
																								
