1973;Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1966);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+;""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";CELKEM ZEMØELİCH EN;59 164;1 379;67;38;35;35;83;70;175;203;240;246;290;630;1 119;1 610;1 989;4 557;6 873;10 084;11 316;9 835;8 290;""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
I;Nemoci infekèní a parazitární;399;13;2;-;-;-;-;-;1;2;3;3;5;7;7;8;20;32;50;61;91;60;34;""
0;Cholera;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
1;Bøišní tyfus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
2;Paratyfus;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;""
3;Jiné infekce zpùsobené salmonelami;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;""
4;Bacilární úplavice;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;""
5;Alimentární intoxikace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
6;Úplavice amébová;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
7;Jiná støevní onemocnìní protozoární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
8;Støevní zánìt zpùsobenı jinım urèenım mikroorganismem;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
9;Prùjmová onemocnìní;18;6;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;4;3;2;-;""
10;Koniotuberkulóza;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;""
11;Tuberkulóza plic;194;-;-;-;-;-;-;-;-;-;1;1;1;4;5;1;10;16;23;34;48;36;14;""
12;Jiná tuberkulóza dıchacího ústrojí;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;4;3;""
13;Tuberkulóza mozkomíšních plen a centrální nervové soustavy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;""
14;Tuberkulóza støev, pobøišnice a uzlin okruí;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;""
15;Tuberkulóza kostí a kloubù;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;4;1;1;1;""
16;Tuberkulóza ústrojí moèového a pohlavního;6;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;2;-;-;""
17;Tuberkulóza jinıch orgánù;11;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;7;1;-;""
18;Diseminovaná tuberkulóza nìkolika orgánovıch soustav;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;2;-;""
19;Pozdní následky tuberkulózy;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;""
20;Mor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
21;Tularemie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
22;Uhlák;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
23;Vlnivá horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
24;Vozhøivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
25;Melioidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
26;Horeèka z krysího kousnutí;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
27;Ostatní zoonotické bakteriální nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
30;Malomocenství;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
31;Jiné nemoci pùsobené mykobaktériemi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
32;Záškrt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
33;Dávivı kašel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
34;Streptokoková angína a spála;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;""
35;Rùe;4;-;-;-;-;-;-;-;-;-;"                                                ";-;-;-;-;-;-;1;-;-;1;1;1;""
36;Meningokové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
37;Tetanus;15;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;2;1;5;-;2;""
38;Septikémie;30;3;-;-;-;-;-;-;-;1;1;-;-;-;-;3;1;2;6;3;1;4;5;""
39;Jiné bakteriální nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
40;Akutní paralytická poliomyelitis urèená jako bulbární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
41;Akutní poliomyelitis s jinımi obrnami;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
42;Akutní neparalytická poliomyelitis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
43;Akutní poliomyelitis blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
44;Pozdní následky akutní poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
45;Aseptická meningitis zpùsobená enterovirem;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
46;Jiné enterovirové nemoci centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
50;Neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
51;Kravské neštovice;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;""
52;Plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
53;Pásovı opar;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;`;-;-;-;1;1;-;""
54;Prostı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
55;Spalnièky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
56;Zardìnky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
57;Jiné virové nemoci s vyrákou;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;""
60;lutá zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
61;Dengue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
62;Virovı zánìt mozku-pøenášenı komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
63;Virovı zánìt mozku-pøenášenı klíšaty;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;""
64;Virovı zánìt mozku -pøenášenı jinımi èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
65;Virovı zánìt mozku bez blišího oznaèení;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;""
66;Pozdní následky virového zánìtu mozku;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;""
67;Hemoragická horeèka pøenášená èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
68;Jiné virové nemoci pøenášené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
70;Infekèní zánìt jater;25;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;3;1;4;2;7;3;1;""
71;Vzteklina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
72;Epidemickı zánìt pøíušnic;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
73;Psittacosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
74;Specifická onemocnìní zpùsobená virem Coxsackie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
75;Infekèní mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
76;Trachom aktivní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
77;Pozdní následky trachomu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
78;Jiná virová onemocnìní spojivek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
79;Jiné virové nemoci;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;""
80;Epidemická skvrnivka - pøenášená vešmi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
81;Jiná skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
82;Rickettsiózy pøenášené klíšaty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
83;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
84;Malárie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
85;Leishmanióza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
86;Americká trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
87;Jiná trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
88;Návratná horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
89;Jiné nemoci pøenášené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
90;Vrozená syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
91;Èerstvá  syfilis, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
92;Èerstvá syfilis,latentní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
93;Kardiovaskulární syfilis;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;2;-;-;""
94;Syfilis centrálního nervstva;7;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;2;-;-;""
95;Jiné formy pozdní syfilidy, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
96;Pozdní syfilis, latentní (trvání 2 roky a více);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
97;Jiná syfilis a NS;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;""
98;Gonokoková onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
99;Jiné pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
100;Leptospirosis;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;""
101;Vincentova angína;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;""
102;Frambézie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
103;Pinta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
104;Jiná spirochétová onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
110;Dermatophytosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
111;Dermatomycosis, jiná nebo NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
112;Candidosis;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;2;3;""
113;Actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
114;Coccidiomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
115;Histoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
116;Blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
117;Jiné generalizované mykózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
120;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
121;Jiné nemoci zpùsobené trematody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
122;Hydatidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
123;Jiné nemoci zpùsobené cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
124;Trichinosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
125;Filariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
126;Ankylostomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
127;Jiné støevní helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
128;Helmintózy jiné a NS;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;""
129;Støevní parazitismus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
130;Toxoplasmosis;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
131;Trichomoniasis urogenitalis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
132;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
133;Acariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
134;Jiná  napadení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
135;Sarcoidosis;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;-;1;-;""
136;Jiné infekèní a parazitární nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;11 144;10;8;5;8;5;19;13;33;33;59;93;107;265;446;698;723;1 475;1 782;1 972;1 787;1 045;558;""
140;Zhoubnı novotvar rtu;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;""
141;Zhoubnı novotvar jazyka;7;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;-;2;-;""
142;Zhoubnı novotvar slinné lázy;13;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;-;5;-;-;3;""
143;Zhoubnı novotvar dásnì;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;""
144;Zhoubnı novotvar ústní spodiny;8;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;1;1;-;2;""
145;Zhoubnı novotvar jiné nebo NS èásti úst;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;""
146;Zhoubnı novotvar ústní èástí hltanu;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;1;-;1;""
147;Zhoubnı novotvar nosohltanu;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;""
148;Zhoubnı novotvar hrtanové èásti hltanu;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;""
149;Zhoubnı novotvar NS èásti hltanu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;""
150;Zhoubnı novotvar jícnu;51;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;6;17;12;6;3;""
151;Zhoubnı novotvar aludku;1 710;-;-;-;-;-;-;-;1;1;4;6;8;16;33;60;66;189;260;355;374;225;112;""
152;Zhoubnı novotvar tenkého støeva vèetnì dvanácterníku;25;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;3;6;4;5;2;""
153;Zhoubnı novotvar tlustého støeva vyjma koneèník;809;-;-;-;-;-;-;-;-;1;4;4;3;20;11;32;54;93;135;155;151;98;48;""
154;Zhoubnı novotvar koneèníku a rektosigmoidálního spojení;655;-;-;-;-;-;-;-;-;-;2;5;3;11;14;32;44;91;105;119;129;63;37;""
155;Zhoubnı novotvar jater a intrahepatálních luèovıch cest urèenı jako prim;300;-;1;-;-;-;-;-;1;-;-;2;-;1;5;20;18;37;58;49;50;31;27;""
156;Zhoubnı novotvar luèníku a luèovıch cest;607;-;-;-;-;-;-;-;-;-;-;1;-;7;11;24;34;91;96;126;121;61;35;""
157;Zhoubnı novotvar slinivky bøišní;447;-;-;-;-;-;-;-;-;-;-;1;2;4;12;28;30;68;75;94;79;36;18;""
158;Zhoubnı novotvar pobøišnice;60;-;-;-;-;-;-;-;-;-;-;-;1;-;5;4;4;9;10;12;10;3;2;""
159;Zhoubnı novotvar NS èásti trávicího ústrojí;327;-;-;-;1;-;-;-;-;-;-;-;-;-;2;6;7;24;43;66;72;67;39;""
160;Zhoubnı novotvar nosu, nosních dutin, støedního ucha a vedlejších dutin;15;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;1;2;1;5;1;1;""
161;Zhoubnı novotvar hrtanu;23;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;5;6;2;2;2;1;""
162;Zhoubnı novotvar prùdušnice, prùdušek a plic;510;-;-;-;1;-;-;-;-;-;2;3;5;9;19;24;35;71;92;105;84;43;17;""
163;Zhoubnı novotvar jinıch a blíe neurèenıch èástí ústrojí dıchacího;47;-;-;-;-;-;-;-;-;-;1;1;-;1;-;6;2;8;8;9;7;3;1;""
170;Zhoubnı novotvar kosti;66;-;-;-;-;-;-;-;6;2;3;1;-;4;3;3;2;4;10;9;10;5;4;""
171;Zhoubnı novotvar pojiva a jinıch mìkkıch tkání;33;-;-;-;-;-;-;-;2;-;-;1;1;-;1;5;2;3;3;4;6;2;3;""
172;Zhoubnı melanom kùe;83;-;-;-;-;-;-;-;-;1;4;2;6;4;3;9;5;13;10;13;9;4;-;""
173;Jiné zhoubné novotvary kùe;60;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;4;3;9;12;11;17;""
174;Zhoubnı novotvar prsu;1 480;-;-;-;-;-;-;-;-;-;4;12;25;63;107;161;120;242;220;206;156;108;56;""
180;Zhoubnı novotvar èípku dìloního;447;-;1;-;-;-;-;-;1;-;3;17;10;31;46;57;56;63;55;48;38;18;3;""
181;Chorionepithelioma;4;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;""
182;Jinı zhoubnı novotvar dìlohy;484;-;-;-;-;-;-;-;-;1;2;-;4;7;19;30;31;73;101;88;69;43;16;""
183;Zhoubnı novotvar vajeèníku, vejcovodu a širokého vazu;711;1;-;-;-;-;-;1;4;1;3;5;9;27;58;74;63;108;138;104;69;36;10;""
184;Zhoubnı novotvar jinıch nebo blíe neurèenıch enskıch pohlavních orgánù;176;-;-;-;-;-;1;-;-;-;-;2;-;5;9;9;11;27;28;36;25;11;12;""
185;Zhoubnı novotvar pøedstojné lázy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;""
186;Zhoubnı novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;""
187;Zhoubnı novotvar jinıch a NS èástí muského pohlavního ústrojí;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;""
188;Zhoubnı novotvar moèového mìchıøe;128;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;7;12;22;19;32;19;10;""
189;Zhoubnı novotvar jiného a NS moèového ústrojí;244;-;1;1;-;-;2;-;1;-;2;1;3;3;9;12;24;31;35;58;37;19;5;""
190;Zhoubnı novotvar oka;8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;-;-;-;""
191;Zhoubnı novotvar mozku;138;1;-;-;3;1;4;1;4;2;3;3;5;5;12;18;13;19;18;18;6;2;-;""
192;Zhoubnı novotvar jinıch èástí nervové soustavy;23;-;-;1;-;-;1;1;1;1;-;-;-;-;1;3;3;4;4;1;1;-;1;""
193;Zhoubnı novotvar štítné lázy;100;-;-;-;-;-;-;-;-;-;-;1;-;1;2;5;2;16;22;19;15;12;5;""
194;Zhoubnı novotvar jinıch láz s vnitøní sekrecí;22;-;-;1;-;1;-;-;-;1;1;-;2;1;1;-;1;3;5;3;2;-;-;""
195;Zhoubnı novotvar nepøesnì urèeného umístìní;130;-;-;1;-;-;-;1;1;-;-;-;2;2;3;6;12;18;15;17;20;16;16;""
196;Sekundární nebo neurèenı zhoubnı novotvar mízních uzlin;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;""
197;Sekundární zhoubnı novotvar dıchacího a trávicího ústrojí;10;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;1;3;1;-;""
198;Sekundární zhoubnı novotvar jiné lokalizace;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;""
199;Zhoubnı novotvar NS lokalizace;260;-;-;-;-;1;1;1;-;1;-;2;1;6;9;17;19;23;39;52;46;26;16;""
200;Lymfosarkom a retikulosarkom;104;-;-;-;-;-;-;1;2;2;3;2;-;2;4;5;8;12;20;16;19;7;1;""
201;Hodgkinova nemoc;104;-;-;-;-;-;-;2;1;7;8;7;3;6;6;4;3;13;10;11;14;7;2;""
202;Jiné novotvary mízní tkánì;43;3;-;-;-;-;2;-;2;1;-;-;-;2;2;2;1;2;10;6;5;3;2;""
203;Mnohoèetnı myelom;109;-;-;-;-;-;-;-;-;-;-;1;-;1;6;3;8;14;24;16;19;15;2;""
204;Lymfatická leukémie;150;1;1;-;1;-;1;1;1;-;1;2;1;3;2;6;6;21;28;24;30;13;7;""
205;Monocytární leukémie;129;-;1;-;1;1;2;1;3;3;4;6;8;4;8;4;8;16;20;16;12;8;3;""
206;Monovytární leukémie;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;""
207;Jiné leukémie a erytroleukémie;68;1;-;1;1;-;4;1;2;-;1;1;2;5;3;1;2;11;8;15;6;1;2;""
208;Polycythaemia vera;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;""
209;Myelofibrosis;11;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;2;3;-;-;1;""
210;Nezhoubnı novotvar dutiny ústní a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
211;Nezhoubnı novotvar jinıch èástí trávicího ústrojí;7;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;2;-;2;-;-;""
212;Nezhoubnı novotvar dıchacího ústrojí;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;""
213;Nezhoubnı novotvar kosti a chrupavek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
214;Lipom;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;""
215;Jiné nezhoubné novotvary svalù a pojiva;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
216;Nezhoubnı novotvar kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
217;Nezhoubnı novotvar prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
218;Fibromyom dìlohy;5;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;""
219;Jiné nezhoubné novotvary dìlohy;4;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;""
220;Nezhoubnı novotvar vajeèníku;9;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;1;-;1;2;1;""
221;Nezhoubnı novotvar jinıch enskıch pohlavních orgánù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
222;Nezhoubnı novotvar muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;""
223;Nezhoubnı novotvar ledviny a jinıch orgánù;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;""
224;Nezhoubnı novotvar oka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;""
225;Nezhoubnı novotvar mozku nebo jiné èásti nervového ústrojí;37;-;-;-;-;-;-;-;-;1;1;-;-;2;3;3;3;9;5;4;3;3;-;""
226;Nezhoubnı novotvar láz s vnitøní sekrecí;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;-;-;""
