1971	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1966)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy, otravy a násilí (vnìjší pøíèina)	3090	37	24	15	7	10	48	23	115	112	85	64	59	94	133	104	140	199	272	326	506	395	322
																								
D1	Úrazy na železnicích	51	-	2	1	-	-	1	1	3	2	4	2	1	3	2	2	1	6	10	4	5	-	1
E800	Srážka se železnièními vozidly v pohybu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E801	Náraz na nepohyblivý pøedmìt	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Vykolejení bez pøedchozí srážky 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E803	Výbuch, oheò, popálení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E804	Pád ve vlaku nebo z vlaku	4	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	-	-	1	-	-	-	-
E805	Zachycení železnièním vozidlem v pohybu	44	-	2	1	-	-	1	-	3	2	3	2	1	3	1	2	1	6	6	4	5	-	1
E806	Jiný blíže popsaný úraz  na železnici	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E807	Úraz na železnici NS	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-
																								
D2	Dopravní úrazy motorovými vozidly	565	1	2	2	1	5	28	12	47	29	17	15	18	20	35	21	34	53	44	48	79	36	18
E810	Srážka motorového vozidla s vlakem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-
E811	Srážka motorového vozidla s vozem poulièní dráhy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Jiná srážka motorového vozidla s jiným motorovým vozidel	35	-	-	-	1	-	3	-	2	5	2	2	5	4	3	1	4	2	-	-	-	-	1
E813	Srážka motorového vozidla s jiným vozidlem	6	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	1	3	-	-	-	-	-
E814	Srážka motorového vozidla s chodcem	288	-	1	2	-	4	22	8	8	6	-	5	3	3	12	7	13	35	27	35	57	24	16
E815	Náraz motorového vozidla na nepohyblivý pøedmìt 	16	-	-	-	-	-	-	-	8	3	-	-	2	-	1	-	1	1	-	-	-	-	-
E816	Úraz beze srážky následkem ztráty vlády nad vozidlem	14	1	-	-	-	-	-	-	1	1	2	1	2	-	1	2	1	2	-	-	-	-	-
E817	Úraz motorovým vozidlem pøi nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E818	Jiný úraz motorovým vozidlem beze srážky	7	-	-	-	-	-	-	-	1	1	-	-	1	-	1	-	1	-	-	1	1	-	-
E819	Úraz motorovým vozidlem NS	196	-	1	-	-	1	3	3	27	13	13	6	5	13	15	11	13	10	17	12	21	11	1
																								
D3	Úrazy motorovými vozidly mimo dopravu	7	-	-	-	-	1	1	-	1	-	-	-	-	-	-	-	1	1	2	-	-	-	-
E820	Srážka s pohybujícím se pøedmìtem mimo dopravu	3	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-
E821	Náraz na nepohyblivý pøedmìt mimo dopravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
