1967	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnější příčiny	5441	47	27	37	28	20	80	107	343	534	370	292	343	395	308	326	452	440	397	280	246	217	152
																								
D1	Úrazy na železnicích	177	-	-	-	-	-	-	1	9	25	23	13	15	12	9	9	28	11	7	8	5	1	1
E800	Úraz na železnicích postihující železniční zaměstnance	62	-	-	-	-	-	-	-	3	6	8	3	4	5	6	4	17	4	1	1	-	-	-
E801	Úraz na železnicích postihující cestující	8	-	-	-	-	-	-	-	-	1	1	1	3	-	-	-	2	-	-	-	-	-	-
E802	Úraz na železnicích postihující jiné osoby	107	-	-	-	-	-	-	1	6	18	14	9	8	7	3	5	9	7	6	7	5	1	1
																								
D2	Dopravní úrazy motorovými vozidly	1234	1	1	7	10	4	30	19	113	192	108	68	74	92	62	66	86	90	87	47	44	27	6
E810	Dopravní úraz   při srážce s vlakem	7	-	-	-	-	-	-	-	-	-	-	-	2	1	-	3	1	-	-	-	-	-	-
E811	Dopravní úraz   při srážce s pouliční drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   způsobený chodcům	376	-	-	6	7	3	26	10	10	20	13	14	10	16	15	21	38	41	42	30	29	22	3
E813	Dopravní úraz   způsobený cyklistům	28	-	-	-	-	-	-	6	1	1	1	-	1	-	2	1	3	3	3	2	2	1	1
E814	Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty	35	-	-	-	-	-	-	-	6	4	7	3	6	3	-	1	2	1	2	-	-	-	-
E815	Dopravní úraz motocyklem při srážce s motorovým vozidlem 	88	-	-	-	-	-	-	-	8	24	10	7	4	8	5	4	5	6	5	2	-	-	-
E816	Dopravní úraz při srážce  motorových vozidel 	57	-	-	-	1	-	-	-	6	9	5	7	5	8	3	5	4	2	2	-	-	-	-
E817	Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
E818	Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-
E819	Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými	33	-	-	-	1	-	-	-	5	6	3	2	3	6	3	1	1	2	-	-	-	-	-
E820	Dopravní úraz  při nastupování nebo vystupování	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E821	Dopravní úraz  řidiče motocyklu, nejde-li o srážku	247	-	-	-	-	-	-	-	48	71	39	17	12	17	12	4	8	6	8	3	2	-	-
E822	Dopravní úraz   při převrhnutí na silnici	14	-	-	-	-	-	-	-	2	3	1	-	1	3	-	3	1	-	-	-	-	-	-
E823	Dopravní úraz   při vybočení ze silnice	23	-	-	-	-	-	-	-	2	5	4	5	1	2	3	1	-	-	-	-	-	-	-
E824	Jiný dopravní úraz   bez srážky	47	-	-	-	-	-	1	1	6	7	1	1	7	7	2	5	3	4	1	1	-	-	-
E825	Dopravní úraz   neurčené povahy	275	1	1	1	1	1	3	2	19	42	23	11	22	21	16	17	20	25	23	9	11	4	2
																								
D3	Nedopravní úrazy motorovými vozidly 	95	-	1	1	-	-	4	1	11	15	10	4	14	6	3	7	8	6	2	-	1	-	1
E830	Nedopravní úraz   způsobený chodcům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Nedopravní úraz   způsobený cyklistům	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
E832	Nedopravní úraz   způsobený posádce motocyklu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Nedopravní úraz, jde-li o několik motorových vozidel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Nedopravní úraz    při nastupování a vystupování	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E835	Nedopravní úraz    jiné nebo neurčené povahy	9	-	-	-	-	-	-	-	1	2	1	2	2	1	-	-	-	-	-	-	-	-	-
E836	Úraz způsobený traktorem	83	-	1	1	-	-	4	1	9	13	9	2	12	5	3	7	8	6	2	-	-	-	-
																								
D4	Úrazy jinými silničními vozidly	63	-	-	-	-	-	2	-	7	2	2	1	2	2	3	6	9	11	8	5	3	-	-
E840	Úraz způsobený chodcům vozy pouliční dopravy	19	-	-	-	-	-	-	-	3	-	2	-	2	-	-	1	4	3	1	2	1	-	-
E841	Jiný úraz pouliční drahou , mimo srážku s motorovým vozidlem 	2	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-
E842	Úraz způsobený chodcům cyklisty	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	-
E843	Úraz způsobený cyklistům, vyjma srážku  s motorovým  vozidlem 	25	-	-	-	-	-	1	-	2	2	-	1	-	1	-	3	3	1	6	3	2	-	-
E844	Úraz chodců nemotorovými silničními vozidly 	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E845	Jiný úraz nemotorovými silničními vozidly 	13	-	-	-	-	-	1	-	2	-	-	-	-	-	2	1	2	5	-	-	-	-	-
																								
D5	Úrazy při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E850	Úraz cestujících potopením na malých člunech 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Ostatní úrazy při vodní dopravě způsobené potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Pád se schodů nebo žebříku při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E853	Jiný pád do hloubky při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Pád na rovině při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E855	Neoznačený pád při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E856	Úraz stroji při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Jiný neoznačený úraz při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E858	Úraz při vodní dopravě neurčené povahy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Letecké úrazy 	11	-	-	-	-	-	-	-	-	2	2	3	3	1	-	-	-	-	-	-	-	-	-
E866	Letecké úrazy 	11	-	-	-	-	-	-	-	-	2	2	3	3	1	-	-	-	-	-	-	-	-	-
x		v letech 1961-1967 byla úmrtí kódů E860-E866 uvedena souhrnně, bez dalšího členění																						
x																								
x																								
x																								
x																								
x																								
																								
	Náhodné otravy látkami pevnými a tekutinami	35	-	1	1	-	1	2	-	1	2	2	2	4	1	2	2	4	4	3	1	2	-	-
E870	Náhodná otrava morfiem a jinými deriváty opia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E871	Náhodná otrava kyselinou barbiturovou a jejími deriváty	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E872	Náhodná otrava aspirinem a salicyláty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E873	Náhodná otrava bromidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E874	Náhodná otrava jinými analgetiky a uspávacími prostředky	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E875	Náhodná otrava sulfonamidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E876	Náhodná otrava strychninem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E877	Náhodná otrava belladonou, skopolaminem a atropinem	2	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
E878	Náhodná otrava jinými a neurčenými léčivy	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E879	Náhodná otrava škodlivými potravinami	5	-	-	-	-	-	2	-	-	-	1	-	1	-	-	-	1	-	-	-	-	-	-
E880	Náhodná otrava alkoholem	14	-	-	-	-	-	-	-	1	1	1	2	2	1	1	1	1	1	1	-	1	-	-
E881	Náhodná otrava naftovými produkty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E882	Náhodná otrava průmyslovými rozpustidly	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E883	Náhodná otrava leptavými aromatickými látkami, kyselinami a žíravinami	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	1	-	-	-
E884	Náhodná otrava rtutí a jejími sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E885	Náhodná otrava olovem a jeho sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E886	Náhodná otrava arsenem a antimonem a jejich sloučeninami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E887	Náhodná otrava fluoridy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E888	Náhodná otrava jinými a neurčenými látkami pevnými a tekutými	5	-	-	-	-	1	-	-	-	-	-	-	1	-	1	1	1	-	-	-	-	-	-
																								
	Náhodné otravy plynem a parami	219	1	3	1	3	-	1	5	5	13	10	7	10	13	11	13	17	21	15	25	19	20	6
E890	Náhodná otrava svítiplynem	174	1	3	1	2	-	-	5	5	10	6	5	6	10	5	10	16	20	12	23	13	16	5
E891	Náhodná otrava výfukovým plynem motorových vozidel	3	-	-	-	-	-	-	-	-	1	1	-	1	-	-	-	-	-	-	-	-	-	-
E892	Náhodná otrava jiným kysličníkem uhelnatým	37	-	-	-	1	-	1	-	-	1	3	2	2	1	5	3	1	1	3	2	6	4	1
E893	Náhodná otrava kyanovodíkem	5	-	-	-	-	-	-	-	-	1	-	-	1	2	1	-	-	-	-	-	-	-	-
