1966	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnější příčiny	2635	47	18	18	11	8	34	42	112	83	60	67	80	100	73	125	141	161	199	277	341	331	307
																								
D1	Úrazy na železnicích	46	-	-	-	-	1	1	1	6	3	2	-	1	1	4	1	4	1	3	7	4	5	1
E800	Úraz na železnicích postihující železniční zaměstnance	6	-	-	-	-	-	-	-	2	-	1	-	1	1	-	1	-	-	-	-	-	-	-
E801	Úraz na železnicích postihující cestující	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E802	Úraz na železnicích postihující jiné osoby	40	-	-	-	-	1	1	1	4	3	1	-	-	-	4	-	4	1	3	7	4	5	1
																								
D2	Dopravní úrazy motorovými vozidly	319	-	1	4	2	4	18	11	25	20	7	10	16	19	6	14	23	26	24	36	23	21	9
E810	Dopravní úraz   při srážce s vlakem	3	-	1	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-
E811	Dopravní úraz   při srážce s pouliční drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   způsobený chodcům	184	-	-	3	2	4	15	6	5	3	2	4	4	10	1	9	15	16	17	26	16	17	9
E813	Dopravní úraz   způsobený cyklistům	5	-	-	-	-	-	1	1	-	-	-	-	1	-	1	-	-	1	-	-	-	-	-
E814	Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty	2	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-
E815	Dopravní úraz motocyklem při srážce s motorovým vozidlem 	8	-	-	-	-	-	-	1	1	1	1	-	2	1	1	-	-	-	-	-	-	-	-
E816	Dopravní úraz při srážce  motorových vozidel 	10	-	-	-	-	-	-	-	2	1	-	-	4	1	-	-	2	-	-	-	-	-	-
E817	Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E818	Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E819	Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými	3	-	-	-	-	-	-	-	-	1	-	1	-	-	-	1	-	-	-	-	-	-	-
E820	Dopravní úraz  při nastupování nebo vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E821	Dopravní úraz  řidiče motocyklu, nejde-li o srážku	27	-	-	1	-	-	1	1	7	6	1	2	-	1	-	1	-	1	1	2	1	1	-
E822	Dopravní úraz   při převrhnutí na silnici	3	-	-	-	-	-	-	-	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E823	Dopravní úraz   při vybočení ze silnice	2	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E824	Jiný dopravní úraz   bez srážky	9	-	-	-	-	-	1	-	-	1	1	1	2	1	-	-	-	-	1	-	1	-	-
E825	Dopravní úraz   neurčené povahy	63	-	-	-	-	-	-	2	7	4	2	2	2	3	3	3	6	8	5	8	5	3	-
																								
D3	Nedopravní úrazy motorovými vozidly 	12	-	-	-	-	-	3	1	2	-	-	1	-	1	-	-	1	2	1	-	-	-	-
E830	Nedopravní úraz   způsobený chodcům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Nedopravní úraz   způsobený cyklistům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Nedopravní úraz   způsobený posádce motocyklu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Nedopravní úraz, jde-li o několik motorových vozidel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Nedopravní úraz    při nastupování a vystupování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Nedopravní úraz    jiné nebo neurčené povahy	2	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz způsobený traktorem	10	-	-	-	-	-	2	1	1	-	-	1	-	1	-	-	1	2	1	-	-	-	-
																								
D4	Úrazy jinými silničními vozidly	24	-	-	-	-	-	-	1	1	1	1	-	1	2	1	3	2	4	1	1	3	2	-
E840	Úraz způsobený chodcům vozy pouliční dopravy	11	-	-	-	-	-	-	-	1	-	-	-	-	1	1	1	1	1	-	1	2	2	-
E841	Jiný úraz pouliční drahou , mimo srážku s motorovým vozidlem 	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E842	Úraz způsobený chodcům cyklisty	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	1	-	-
E843	Úraz způsobený cyklistům, vyjma srážku  s motorovým  vozidlem 	6	-	-	-	-	-	-	1	-	-	-	-	-	1	-	2	-	1	1	-	-	-	-
E844	Úraz chodců nemotorovými silničními vozidly 	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E845	Jiný úraz nemotorovými silničními vozidly 	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D5	Úrazy při vodní dopravě	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
E850	Úraz cestujících potopením na malých člunech 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
