1963	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1955)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
																								
VN	Úrazy a otravy podle vnější příčiny	5133	88	28	31	24	18	102	117	369	449	321	345	308	323	278	457	419	358	278	254	266	181	119
																								
D1	Úrazy na železnicích	223	-	-	1	-	-	3	4	19	21	15	18	15	14	17	38	23	11	4	7	7	5	1
E800	Úraz na železnicích postihující železniční zaměstnance	83	-	-	-	-	-	-	-	2	6	5	8	4	7	8	27	14	2	-	-	-	-	-
E801	Úraz na železnicích postihující cestující	9	-	-	-	-	-	2	-	2	-	1	1	1	-	-	-	1	-	-	-	1	-	-
E802	Úraz na železnicích postihující jiné osoby	131	-	-	1	-	-	1	4	15	15	9	9	10	7	9	11	8	9	4	7	6	5	1
																								
D2	Dopravní úrazy motorovými vozidly	988	1	1	4	13	6	30	17	134	159	77	77	70	54	53	64	72	48	37	39	20	10	2
E810	Dopravní úraz   při srážce s vlakem	17	-	-	-	-	-	-	1	1	6	-	1	1	2	3	1	1	-	-	-	-	-	-
E811	Dopravní úraz   při srážce s pouliční drahou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E812	Dopravní úraz   způsobený chodcům	297	-	-	3	11	4	25	10	15	23	12	13	14	9	11	20	29	22	23	30	12	9	2
E813	Dopravní úraz   způsobený cyklistům	27	-	-	1	-	-	1	1	1	-	1	2	-	1	-	4	4	5	3	1	2	-	-
E814	Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty	43	-	-	-	-	-	-	-	11	7	9	2	1	4	4	2	1	1	1	-	-	-	-
E815	Dopravní úraz motocyklem při srážce s motorovým vozidlem 	89	-	-	-	-	-	-	-	8	19	9	10	11	7	7	8	6	3	1	-	-	-	-
E816	Dopravní úraz při srážce  motorových vozidel 	25	-	-	-	-	-	-	-	3	2	3	2	1	5	1	2	5	-	-	-	1	-	-
E817	Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E818	Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2	-	-	-	-	-
E819	Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými	30	-	-	-	-	-	-	-	6	8	3	3	1	1	2	2	2	1	-	-	1	-	-
E820	Dopravní úraz  při nastupování nebo vystupování	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-
E821	Dopravní úraz  řidiče motocyklu, nejde-li o srážku	241	-	1	-	-	-	-	-	68	51	27	25	13	8	12	13	10	7	3	2	1	-	-
E822	Dopravní úraz   při převrhnutí na silnici	8	-	-	-	-	-	-	1	-	2	-	2	3	-	-	-	-	-	-	-	-	-	-
E823	Dopravní úraz   při vybočení ze silnice	4	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	-	-
E824	Jiný dopravní úraz   bez srážky	35	-	-	-	-	-	1	2	3	10	1	2	5	1	3	-	5	1	-	1	-	-	-
E825	Dopravní úraz   neurčené povahy	165	1	-	-	2	2	3	1	18	28	10	15	20	15	10	12	9	6	5	4	3	1	-
																								
D3	Nedopravní úrazy motorovými vozidly 	151	1	1	-	-	2	3	4	10	20	20	15	16	12	11	12	12	7	5	-	-	-	-
E830	Nedopravní úraz   způsobený chodcům	5	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	2	-	-	-	-	-	-
E831	Nedopravní úraz   způsobený cyklistům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
