1974,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",5402,59,28,19,18,18,90,71,285,468,381,291,266,328,368,401,241,460,461,422,330,215,182
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,149,-,-,-,-,-,-,-,6,22,17,12,7,10,10,16,13,9,8,6,5,6,2
E800,Srážka se železničními vozidly v pohybu,4,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,1
E801,Náraz na nepohyblivý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,4,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-
E805,Zachycení železničním vozidlem v pohybu,127,-,-,-,-,-,-,-,5,20,14,11,7,7,9,15,9,8,8,6,4,3,1
E806,Jiný blíže popsaný úraz  na železnici,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-
E807,Úraz na železnici NS,12,-,-,-,-,-,-,-,1,-,1,1,-,2,-,-,4,-,-,-,1,2,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,1261,2,3,4,4,4,35,26,122,161,110,79,56,71,94,78,48,97,88,91,51,24,13
E810,Srážka motorového vozidla s vlakem,10,-,-,-,-,-,-,-,-,1,1,3,1,-,-,1,1,-,1,1,-,-,-
E811,Srážka motorového vozidla s vozem pouliční dráhy,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,123,1,1,1,-,1,1,1,17,20,21,9,4,8,7,8,3,8,5,4,2,1,-
E813,Srážka motorového vozidla s jiným vozidlem,55,-,-,-,-,-,2,6,6,2,-,1,-,2,1,4,4,7,5,8,6,-,1
E814,Srážka motorového vozidla s chodcem,318,-,2,1,3,2,22,10,12,18,10,13,10,14,22,16,13,36,27,40,24,15,8
