1975,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",5251,78,27,20,18,21,101,85,272,426,412,338,271,314,332,360,234,378,397,423,336,220,188
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,147,-,-,1,-,1,-,-,9,26,13,3,10,9,13,19,16,2,9,6,7,3,-
E800,Srážka se železničními vozidly v pohybu,5,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,1,1,-,-,-,-
E801,Náraz na nepohyblivý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,9,-,-,-,-,-,-,-,-,3,1,-,1,-,1,-,2,-,1,-,-,-,-
E805,Zachycení železničním vozidlem v pohybu,132,-,-,1,-,1,-,-,9,22,10,3,9,9,12,18,14,1,7,6,7,3,-
E806,Jiný blíže popsaný úraz  na železnici,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E807,Úraz na železnici NS,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,1195,4,2,7,7,7,45,17,111,144,113,97,52,54,75,80,51,80,86,87,44,23,9
E810,Srážka motorového vozidla s vlakem,19,-,-,-,-,-,-,1,3,2,2,1,1,1,2,1,1,2,1,1,-,-,-
E811,Srážka motorového vozidla s vozem pouliční dráhy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,143,1,1,-,1,-,-,1,16,23,15,17,8,6,9,16,9,8,5,3,3,1,-
E813,Srážka motorového vozidla s jiným vozidlem,50,-,-,-,1,-,4,2,-,1,1,2,1,2,5,2,2,9,9,5,3,1,-
E814,Srážka motorového vozidla s chodcem,283,2,-,4,4,6,26,3,10,12,11,12,9,7,17,16,15,15,30,46,21,12,5
E815,Náraz motorového vozidla na nepohyblivý předmět ,53,-,-,-,-,-,1,-,7,17,9,5,6,-,2,2,1,1,1,1,-,-,-
E816,Úraz beze srážky následkem ztráty vlády nad vozidlem,20,-,-,-,-,1,-,-,3,4,2,3,1,2,3,-,-,-,1,-,-,-,-
E817,Úraz motorovým vozidlem při nastupování nebo vystupování,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
E818,Jiný úraz motorovým vozidlem beze srážky,13,-,-,-,-,-,-,-,-,1,2,2,-,-,3,-,3,1,-,1,-,-,-
E819,Úraz motorovým vozidlem NS,612,1,1,3,1,-,13,10,72,84,71,55,26,36,34,43,20,43,39,30,17,9,4
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Úrazy motorovými vozidly mimo dopravu,21,-,-,-,-,1,1,1,2,6,1,1,1,2,-,2,1,1,-,1,-,-,-
E820,Srážka s pohybujícím se předmětem mimo dopravu,9,-,-,-,-,-,-,-,1,4,-,1,-,-,-,2,-,1,-,-,-,-,-
E821,Náraz na nepohyblivý předmět mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E822,Úraz při nastupování nebo vystupování mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E823,Jiný nebo NS úraz mimo dopravu,12,-,-,-,-,1,1,1,1,2,1,-,1,2,-,-,1,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D4,Jiné úrazy silničními vozidly,34,-,-,-,-,-,-,-,1,1,1,-,1,1,2,3,3,4,6,6,3,1,1
E825,"Úraz pouliční drahou, mimo srážku s motorovým vozidlem",16,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,2,1,2,4,2,1,1
E826,"Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají",17,-,-,-,-,-,-,-,1,-,-,-,1,1,1,2,1,3,4,2,1,-,-
E827,Úraz způsobený jiným silničním vozidlem bez motoru,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D5,Úrazy při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E830,"Srážka, ztroskotání, převržení mající za následek potopení ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E831,"Srážka, ztroskotání, převržení bez potopení ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E832,Jiné potopení nebo utonutí při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E833,Pád na schodech nebo ze žebříku při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E834,Jiný pád s výšky  při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E835,Jiný a NS pád při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E836,Úraz u stroje při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E837,"Výbuch, oheň, popálení při vodní dopravě",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E838,Jiný nebo NS úraz při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D6,Úrazy při dopravě vzduchem a mimovzdušným prostorem,70,-,-,2,-,-,1,-,-,3,1,8,8,10,11,9,5,8,4,-,-,-,-
E840,Nehoda motorového letadla při stratu nebo přistávání,31,-,-,-,-,-,-,-,-,1,1,1,2,3,5,5,3,6,4,-,-,-,-
E841,Jiná nebo NS nehoda motorového letadla,37,-,-,2,-,-,1,-,-,1,-,7,6,7,6,4,1,2,-,-,-,-,-
E842,Nehoda letadla bez motoru,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
E843,"Pád v letadle, na letadle  nebo z letadla",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E844,Jiný blíže psaný úraz při dopravě vzduchem,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
E845,Nehoda kosmické lodi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E846,Úraz při dopravě vzduchem ne prostorem NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy léky a drogami,6,-,-,-,-,-,-,-,1,-,-,1,1,-,1,-,1,-,-,1,-,-,-
E850,Antibiotiky a jinými prostředky proti infekcím,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E851,Hormony a jejich syntetickými náhradami,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
E852,Látkami primárně působícími na celý organismus a složky krve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E853,Analgetiky a antipyretiky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E854,Sedativy a hypnotiky,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E855,Léky působícími primárně na nervovou soustavu a psychofarmaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E856,Jinými ataraktiky a stimulaci CNS,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E857,Látkami působícími na ústrojí oběhu krevního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E858,Léky působícími na ústrojí trávicí,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
E859,Náhodné otravy jinými léčivy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy jinými pevnými nebo tekutými látkami,57,-,-,-,-,-,1,2,6,5,7,2,4,4,4,6,2,3,3,4,2,1,1
E860,Alkohol,30,-,-,-,-,-,-,-,-,4,6,1,2,3,4,5,2,1,2,-,-,-,-
E861,Čisticí a lešticí prostředky,4,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1
E862,Dezinfekční  prostředky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E863,Barvy atd.,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E864,Výrobky z ropy a  jiná rozpustidla ,6,-,-,-,-,-,-,-,3,-,-,-,1,-,-,1,-,-,1,-,-,-,-
E865,"Pesticidy, umělá hnojiva, prostředky pro výživu rostlin",4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,1,-,-
E866,Těžké kovy a jejich páry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E867,Žíravé a leptavé látky nezařaditelné jinam,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-
E868,Škodlivé potraviny a jedovaté rostliny,6,-,-,-,-,-,1,1,-,1,-,1,-,-,-,-,-,1,-,-,-,1,-
E869,Jiné a NS látky pevné a tekuté,4,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy plyny a parami,198,1,1,1,-,-,-,1,7,11,10,10,9,9,12,9,8,11,21,27,24,16,10
E870,Plyn rozváděný potrubím,169,1,-,-,-,-,-,-,5,9,9,4,4,7,8,7,8,11,21,26,24,16,9
E871,Zkapalněný plyn z ropy rozvážený v přenosných nádobách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E872,Jiný užitkový plyn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E873,Výfukový plyn motorových vozidel,12,-,-,-,-,-,-,-,-,1,-,3,4,1,2,1,-,-,-,-,-,-,-
E874,Kysličník uhelnatý z neúplného spalování domácích paliv,8,-,1,1,-,-,-,1,1,1,-,1,-,-,1,-,-,-,-,-,-,-,1
E875,Kysličník uhelnatý vzniklý jiným způsobem,5,-,-,-,-,-,-,-,-,-,-,2,1,1,-,1,-,-,-,-,-,-,-
E876,Jiné plyny a páry,3,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,-,-
E877,Plyny a páry NS,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné pády,767,6,1,-,1,1,5,5,11,25,21,14,12,29,23,24,26,46,72,99,130,98,118
E880,Pád na schodech nebo se schodů nebo stupňů,48,-,-,-,-,-,-,-,-,2,3,-,-,4,-,2,2,5,6,11,9,1,3
E881,Pád na žebříku nebo se žebříku nebo lešení,24,-,-,-,-,-,-,-,-,-,1,1,-,1,1,1,2,5,6,1,4,1,-
E882,Pád z budovy nebo jiné stavby,36,-,1,-,1,1,1,1,2,6,6,5,-,4,3,-,-,-,2,1,-,2,-
E883,Pád do jámy nebo jiného otvoru v půdě,9,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,2,1,-,-,3,-,-
E884,Jiný pád s jedné úrovně na jinou,141,1,-,-,-,-,2,3,6,13,8,7,5,11,8,8,8,11,16,11,13,7,3
E885,"Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí",387,1,-,-,-,-,-,1,-,1,-,-,1,-,5,2,7,15,33,52,85,79,105
E886,Pád na rovině následkem srážky s jinou osobou,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
E887,Jiný pád na rovině a pád NS,120,4,-,-,-,-,2,-,1,3,3,1,6,7,5,11,5,9,9,23,16,8,7
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené ohněm,59,-,1,-,1,-,4,3,2,6,2,2,5,2,3,1,-,1,6,5,8,5,2
E890,Požár v obytném domě,7,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1
E891,Požár v jiné budově nebo stavbě,3,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E892,Požár mimo budovy a stavby,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
E893,Vznícení oděvu,6,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,1
E894,Vznícení vysoce vznětlivých hmot,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E895,Kontrolovaný oheň v obytném domě,5,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,1,1,-
E896,Kontrolovaný oheň v jiné budově nebo stavbě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E897,Kontrolovaný oheň mimo budovy a stavby,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
E898,Jiné blíže popsané ohně ,3,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-
E899,Oheň NS ,32,-,1,-,1,-,1,2,1,4,1,2,4,1,1,1,-,1,2,2,6,1,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené přírodními vlivy nebo vlivy životního prostředí,31,-,-,-,-,-,-,-,-,3,3,1,1,1,5,2,3,6,2,2,-,1,1
E900,Účinky horka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E901,Účinky chladu,20,-,-,-,-,-,-,-,-,1,2,-,1,1,4,1,3,4,-,2,-,-,1
E902,Účinky tlaku vzduchu ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E903,Účinky pohybu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E904,"Účinky hladu, žízně, jiného strádání a nedostatku péče",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E905,Kousnutí nebo bodnutí jedovatými  zvířaty nebo hmyzem,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E906,Jiné úrazy způsobené zvířaty,5,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,1,-,-,1,-
E907,Blesk,5,-,-,-,-,-,-,-,-,2,-,1,-,-,1,1,-,-,-,-,-,-,-
E908,Přírodní katastrofa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E909,Jiné,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiné úrazy,801,55,20,9,8,11,42,30,46,72,73,53,45,49,38,45,26,48,56,29,24,15,7
