1965,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1955),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,Úrazy a otravy podle vnější příčiny,5144,86,31,25,24,26,97,99,371,450,300,300,342,348,234,423,466,375,321,267,231,185,143
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,226,-,4,-,1,1,1,5,17,22,16,12,16,18,12,30,29,14,15,5,3,5,-
E800,Úraz na železnicích postihující železniční zaměstnance,68,-,-,-,-,-,-,-,2,8,4,3,8,6,7,15,11,2,2,-,-,-,-
E801,Úraz na železnicích postihující cestující,9,-,-,-,-,-,-,-,2,-,-,-,2,-,1,1,2,1,-,-,-,-,-
E802,Úraz na železnicích postihující jiné osoby,149,-,4,-,1,1,1,5,13,14,12,9,6,12,4,14,16,11,13,5,3,5,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,1052,1,3,4,9,6,35,19,124,165,86,62,56,73,47,64,76,64,56,43,28,19,12
E810,Dopravní úraz   při srážce s vlakem,15,-,-,-,-,-,-,-,1,4,-,3,-,5,1,1,-,-,-,-,-,-,-
E811,Dopravní úraz   při srážce s pouliční drahou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E812,Dopravní úraz   způsobený chodcům,347,1,1,3,9,6,29,12,20,19,9,6,7,17,12,21,30,37,34,27,22,16,9
E813,Dopravní úraz   způsobený cyklistům,30,-,-,-,-,-,1,3,2,1,-,2,2,1,1,4,4,3,3,1,2,-,-
E814,Dopravní úraz  motocyklem při srážce s vozidlem nemotorovým a jinými předměty,31,-,-,-,-,-,1,-,6,5,8,4,1,-,2,1,-,-,2,-,-,1,-
E815,Dopravní úraz motocyklem při srážce s motorovým vozidlem ,102,-,-,-,-,-,-,-,19,16,12,10,9,7,3,5,10,9,1,1,-,-,-
E816,Dopravní úraz při srážce  motorových vozidel ,22,-,-,-,-,-,-,-,-,2,1,4,2,3,-,3,3,1,2,1,-,-,-
E817,"Dopravní úraz  posádky motorového vozidla při srážce s chodcem, cyklistou",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E818,Dopravní úraz   při srážce se zvířaty nebo vozy taženými zvířaty,4,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,2,-,-,-,-,-,-
E819,Dopravní úraz   při srážce s předměty pevnými nebo blíže neurčenými,28,-,-,-,-,-,-,-,-,9,5,3,5,4,-,-,-,1,-,-,-,1,-
E820,Dopravní úraz  při nastupování nebo vystupování,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E821,"Dopravní úraz  řidiče motocyklu, nejde-li o srážku",241,-,-,-,-,-,-,1,54,69,33,18,10,14,8,10,10,5,6,3,-,-,-
E822,Dopravní úraz   při převrhnutí na silnici,14,-,-,1,-,-,-,-,2,5,-,-,2,-,1,1,-,-,2,-,-,-,-
