1976,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",5322,106,45,25,22,12,78,77,259,448,421,327,272,295,361,407,257,322,436,409,364,233,146
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,133,-,-,-,1,-,-,2,6,17,16,7,14,7,7,13,7,11,8,7,8,1,1
E800,Srážka se železničními vozidly v pohybu,9,-,-,-,-,-,-,-,2,1,1,1,1,-,2,-,1,-,-,-,-,-,-
E801,Náraz na nepohyblivý předmět,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,4,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,1,-,-
E805,Zachycení železničním vozidlem v pohybu,105,-,-,-,1,-,-,2,2,13,14,6,9,6,4,12,5,9,8,7,6,-,1
E806,Jiný blíže popsaný úraz  na železnici,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E807,Úraz na železnici NS,10,-,-,-,-,-,-,-,1,3,1,-,1,1,-,1,-,1,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,1296,2,4,6,5,2,35,23,110,166,133,96,74,65,70,106,52,77,97,77,54,33,9
E810,Srážka motorového vozidla s vlakem,10,-,-,-,-,-,-,-,2,2,-,3,-,-,-,1,1,1,-,-,-,-,-
E811,Srážka motorového vozidla s vozem pouliční dráhy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,323,1,-,2,-,-,4,2,20,45,43,23,28,29,26,33,18,17,12,6,10,2,2
E813,Srážka motorového vozidla s jiným vozidlem,41,-,-,-,-,-,2,3,5,2,1,-,1,1,1,4,1,7,5,5,2,1,-
E814,Srážka motorového vozidla s chodcem,318,-,2,2,2,2,18,9,21,17,12,7,8,7,10,24,11,25,44,42,29,23,3
E815,Náraz motorového vozidla na nepohyblivý předmět ,94,-,-,-,1,-,1,1,22,27,11,8,2,2,4,3,1,4,4,1,2,-,-
E816,Úraz beze srážky následkem ztráty vlády nad vozidlem,65,-,-,1,-,-,-,1,9,17,5,7,3,4,2,7,4,1,2,1,-,1,-
E817,Úraz motorovým vozidlem při nastupování nebo vystupování,2,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
E818,Jiný úraz motorovým vozidlem beze srážky,10,1,-,-,-,-,1,1,-,2,3,-,-,1,-,-,1,-,-,-,-,-,-
E819,Úraz motorovým vozidlem NS,432,-,2,1,2,-,8,6,31,54,58,47,32,21,27,33,15,22,30,22,11,6,4
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Úrazy motorovými vozidly mimo dopravu,32,-,1,-,-,-,-,-,3,3,4,1,1,2,1,7,3,-,3,3,-,-,-
E820,Srážka s pohybujícím se předmětem mimo dopravu,6,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,3,-,-,-,-
E821,Náraz na nepohyblivý předmět mimo dopravu,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
E822,Úraz při nastupování nebo vystupování mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
