1977,Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",3524,64,18,18,12,12,37,23,65,87,83,72,67,73,92,132,109,142,268,389,581,626,554
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,42,-,-,1,-,-,1,-,4,-,1,2,-,3,3,4,1,3,2,7,3,7,-
E800,Srážka se železničními vozidly v pohybu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E801,Náraz na nepohyblivý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E804,Pád ve vlaku nebo z vlaku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E805,Zachycení železničním vozidlem v pohybu,37,-,-,1,-,-,1,-,4,-,1,-,-,3,3,3,1,3,2,7,2,6,-
E806,Jiný blíže popsaný úraz  na železnici,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E807,Úraz na železnici NS,4,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,476,2,2,4,6,4,19,7,29,22,18,15,19,17,16,25,25,36,45,56,51,41,17
E810,Srážka motorového vozidla s vlakem,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-
E811,Srážka motorového vozidla s vozem pouliční dráhy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,41,-,-,-,1,-,2,-,4,2,4,6,4,3,3,2,3,-,2,3,2,-,-
E813,Srážka motorového vozidla s jiným vozidlem,15,-,-,-,-,-,1,-,1,1,1,-,-,-,1,-,1,4,4,1,-,-,-
E814,Srážka motorového vozidla s chodcem,209,-,2,2,3,3,6,1,6,4,6,3,5,6,3,4,8,20,27,32,27,28,13
E815,Náraz motorového vozidla na nepohyblivý předmět ,13,-,-,-,-,-,2,-,1,-,1,1,1,1,-,2,1,2,-,-,1,-,-
E816,Úraz beze srážky následkem ztráty vlády nad vozidlem,9,1,-,-,1,-,1,-,2,1,1,-,1,-,-,-,-,-,-,1,-,-,-
E817,Úraz motorovým vozidlem při nastupování nebo vystupování,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
E818,Jiný úraz motorovým vozidlem beze srážky,5,-,-,-,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,2,-,-
E819,Úraz motorovým vozidlem NS,181,1,-,2,1,1,6,6,15,13,5,5,8,7,8,15,12,10,12,18,19,13,4
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Úrazy motorovými vozidly mimo dopravu,3,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,-,-,-
E820,Srážka s pohybujícím se předmětem mimo dopravu,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-
E821,Náraz na nepohyblivý předmět mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E822,Úraz při nastupování nebo vystupování mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E823,Jiný nebo NS úraz mimo dopravu,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D4,Jiné úrazy silničními vozidly,12,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,3,3,3,-
E825,"Úraz pouliční drahou, mimo srážku s motorovým vozidlem",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-
E826,"Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E827,Úraz způsobený jiným silničním vozidlem bez motoru,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D5,Úrazy při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E830,"Srážka, ztroskotání, převržení mající za následek potopení ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E831,"Srážka, ztroskotání, převržení bez potopení ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E832,Jiné potopení nebo utonutí při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E833,Pád na schodech nebo ze žebříku při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E834,Jiný pád s výšky  při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E835,Jiný a NS pád při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E836,Úraz u stroje při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E837,"Výbuch, oheň, popálení při vodní dopravě",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E838,Jiný nebo NS úraz při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D6,Úrazy při dopravě vzduchem a mimovzdušným prostorem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E840,Nehoda motorového letadla při stratu nebo přistávání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E841,Jiná nebo NS nehoda motorového letadla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E842,Nehoda letadla bez motoru,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E843,"Pád v letadle, na letadle  nebo z letadla",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E844,Jiný blíže psaný úraz při dopravě vzduchem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E845,Nehoda kosmické lodi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E846,Úraz při dopravě vzduchem ne prostorem NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy léky a drogami,10,-,-,2,1,1,1,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,1
E850,Antibiotiky a jinými prostředky proti infekcím,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E851,Hormony a jejich syntetickými náhradami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E852,Látkami primárně působícími na celý organismus a složky krve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E853,Analgetiky a antipyretiky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E854,Sedativy a hypnotiky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E855,Léky působícími primárně na nervovou soustavu a psychofarmaky,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
E856,Jinými ataraktiky a stimulaci CNS,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E857,Látkami působícími na ústrojí oběhu krevního,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E858,Léky působícími na ústrojí trávicí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E859,Náhodné otravy jinými léčivy,7,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy jinými pevnými nebo tekutými látkami,21,-,-,-,-,-,-,2,2,-,3,-,1,2,1,2,-,2,3,2,1,-,-
E860,Alkohol,9,-,-,-,-,-,-,-,-,-,1,-,-,2,1,2,-,2,1,-,-,-,-
E861,Čisticí a lešticí prostředky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E862,Dezinfekční  prostředky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E863,Barvy atd.,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E864,Výrobky z ropy a  jiná rozpustidla ,3,-,-,-,-,-,-,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E865,"Pesticidy, umělá hnojiva, prostředky pro výživu rostlin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E866,Těžké kovy a jejich páry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E867,Žíravé a leptavé látky nezařaditelné jinam,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-
E868,Škodlivé potraviny a jedovaté rostliny,6,-,-,-,-,-,-,2,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-
E869,Jiné a NS látky pevné a tekuté,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy plyny a parami,229,-,-,2,-,1,-,1,2,8,7,3,4,4,4,8,5,11,17,41,41,43,27
E870,Plyn rozváděný potrubím,208,-,-,1,-,1,-,1,-,7,4,2,4,3,4,7,4,10,16,38,39,42,25
E871,Zkapalněný plyn z ropy rozvážený v přenosných nádobách,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E872,Jiný užitkový plyn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E873,Výfukový plyn motorových vozidel,3,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-
E874,Kysličník uhelnatý z neúplného spalování domácích paliv,15,-,-,-,-,-,-,-,1,-,1,-,-,1,-,1,1,1,1,3,2,1,2
E875,Kysličník uhelnatý vzniklý jiným způsobem,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E876,Jiné plyny a páry,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E877,Plyny a páry NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné pády,1612,-,2,1,-,1,1,-,-,2,3,1,3,1,4,9,18,26,90,173,364,447,466
E880,Pád na schodech nebo se schodů nebo stupňů,47,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,2,8,14,11,10
E881,Pád na žebříku nebo se žebříku nebo lešení,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,1,1,-,-
E882,Pád z budovy nebo jiné stavby,5,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1
E883,Pád do jámy nebo jiného otvoru v půdě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E884,Jiný pád s jedné úrovně na jinou,43,-,-,-,-,-,-,-,-,-,2,1,1,1,1,2,1,2,3,6,5,9,9
E885,"Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí",777,-,1,-,-,-,-,-,-,1,-,-,-,-,3,1,5,10,38,78,186,228,226
E886,Pád na rovině následkem srážky s jinou osobou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E887,Jiný pád na rovině a pád NS,735,-,-,-,-,-,-,-,-,1,-,-,1,-,-,6,10,14,46,80,158,199,220
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené ohněm,52,-,2,1,-,2,-,1,-,-,2,1,-,1,-,-,2,-,4,6,6,11,13
E890,Požár v obytném domě,8,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,2,2,2
E891,Požár v jiné budově nebo stavbě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E892,Požár mimo budovy a stavby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E893,Vznícení oděvu,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,3
E894,Vznícení vysoce vznětlivých hmot,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
E895,Kontrolovaný oheň v obytném domě,7,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,2
E896,Kontrolovaný oheň v jiné budově nebo stavbě,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E897,Kontrolovaný oheň mimo budovy a stavby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E898,Jiné blíže popsané ohně ,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E899,Oheň NS ,27,-,2,-,-,2,-,1,-,-,-,1,-,1,-,-,1,-,3,3,2,5,6
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené přírodními vlivy nebo vlivy životního prostředí,13,-,-,-,-,-,-,1,-,1,-,1,-,-,2,-,-,3,-,1,-,4,-
E900,Účinky horka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E901,Účinky chladu,10,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,3,-,1,-,3,-
E902,Účinky tlaku vzduchu ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E903,Účinky pohybu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E904,"Účinky hladu, žízně, jiného strádání a nedostatku péče",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E905,Kousnutí nebo bodnutí jedovatými  zvířaty nebo hmyzem,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-
E906,Jiné úrazy způsobené zvířaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E907,Blesk,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E908,Přírodní katastrofa,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E909,Jiné,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiné úrazy,257,60,10,5,4,3,11,7,4,8,11,5,4,3,5,14,12,9,12,18,20,21,11
E910,Tonutí a utonutí,68,2,6,3,2,3,8,3,2,2,2,1,1,2,4,4,-,2,1,4,10,1,5
E911,Dušení vdechnutím nebo polknutím potravy,89,48,3,-,1,-,1,2,-,3,1,2,1,1,-,4,5,2,2,4,4,4,1
E912,Dušení vdechnutím nebo polknutím jiného předmětu,5,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,1,-,-
E913,Náhodné mechanické zadušení,11,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-
E914,Vniknutí cizího tělesa do oka nebo jeho adnex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E915,Vniknutí cizího tělesa do jiného otvoru těla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E916,Udeření padajícím předmětem,9,-,-,1,-,-,-,-,-,-,2,1,2,-,-,-,2,-,1,-,-,-,-
E917,Náraz na předmět nebo udeření předmětem ,2,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E918,Zachycení v předmětech nebo mezi nimi,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
E919,"Přepětí, namožení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E920,Zranění  řeznými nebo bodnými nástroji,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E921,Výbuchy tlakových nádob,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-
E922,Střelné zbraně ,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
