1997,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
,CELKEM ZEMŘELÝCH ŽEN,56 052,238,18,20,23,11,56,44,110,145,122,205,313,609,1 045,1 466,1 755,2 602,4 704,8 156,8 525,9 966,15 919
,,,,,,,,,,,,,,,,,,,,,,,,
I,Některé infekční a parazitární nemoci,100,2, -, -,2, -, -, -,2,1, -,5,2,1,5,4,4,6,13,23,11,7,12
A02,Jiné infekce způsobené salmonelami,9, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -,1, -,3, -,2,2
A03,Shigellosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A04,Jiné bakteriální střevní infekce,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -
A05,Jiné bakteriální otravy (intoxikace) ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -
A06,Amoebiasis - amébóza, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A08,Virové a jiné specifikované střevní infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09,Průjem-diarrhoea a gastroenteritida předpokládaného infekčního původu,2, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -
A15,"TBC dýchacího ústrojí bakteriologicky
a histologicky ověřená ",14, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -, -,1,3,4,2, -,2
A16,"TBC dýchacího ústrojí bakteriologicky 
a histologicky neověřená ",15, -, -, -, -, -, -, -, -, -, -,2, -, -, -, -,2, -,2,4,1,1,3
A17,Tuberkulóza nervové soustavy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A18,TBC jiných orgánů, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A19,Miliární tuberkulóza,4, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -,2
A20,Mor-pestis, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A21,Tularémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A23,Brucellosis - vlnivá horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A24,"Malleus - vozhřivka a pseudomalleus 
- meliodosis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A26,Erysipeloid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A27,Leptospiróza, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A31,Nemoci způsobené jinými mykobakteriemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A32,Listerióza - listeriosis,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
A33,Tetanus novorozenců,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A35,Tetanus jiný, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A39,Meningokokové infekce,6,2, -, -,1, -, -, -,1, -, -, -, -, -,1, -, -, -, -, -,1, -, -
A40,Streptokoková septikémie,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
A41,Jiná septikémie,34, -, -, -, -, -, -, -,1, -, -,2,1, -,1,2,2,1,5,9,5,2,3
A42,Aktinomykóza - actinomycosis, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A46,Růže - erysipelas, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A48,Jiné bakteriální nemoci jinde nezařazené,1, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -, -, -, -
A49,Bakteriální infekce neurčené lokalizace,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -,1, -
A50,Vrozená syfilis - příjice - lues, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A51,Časná syfilis,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -
A52,Pozdní syfilis, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A54,Gonokoková infekce, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
A55,Lymphogranuloma venereum ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A68,Návratná horečka - typhus recurrens,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A69,Jiné spirochétové infekce, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
