1975,Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",3382,55,11,24,12,14,34,22,83,101,94,84,59,95,97,139,90,195,245,396,530,505,497
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,38,-,-,-,1,-,-,-,1,-,1,2,-,1,-,2,3,3,6,11,3,3,1
E800,Srážka se železničními vozidly v pohybu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
E801,Náraz na nepohyblivý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
E805,Zachycení železničním vozidlem v pohybu,36,-,-,-,1,-,-,-,1,-,1,2,-,1,-,2,3,2,6,10,3,3,1
E806,Jiný blíže popsaný úraz  na železnici,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E807,Úraz na železnici NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,519,4,2,4,4,5,25,10,27,28,15,22,14,26,21,23,17,33,40,60,72,43,24
E810,Srážka motorového vozidla s vlakem,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
