1969,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,"Úrazy, otravy a násilí (vnější příčina)",6177,49,25,32,26,28,102,139,481,655,452,337,345,389,446,266,480,462,450,347,279,221,166
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,200,-,-,-,-,-,3,3,21,25,8,14,12,15,14,8,34,19,9,10,1,3,1
E800,Srážka se železničními vozidly v pohybu,4,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,1,-,-,-,-,-,-
E801,Náraz na nepohyblivý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň, popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,10,-,-,-,-,-,1,1,1,1,-,1,2,-,-,-,2,-,-,-,1,-,-
E805,Zachycení železničním vozidlem v pohybu,149,-,-,-,-,-,2,2,15,18,7,10,8,10,10,5,26,17,7,8,-,3,1
E806,Jiný blíže popsaný úraz  na železnici,8,-,-,-,-,-,-,-,-,2,1,-,1,2,-,1,1,-,-,-,-,-,-
E807,Úraz na železnici NS,29,-,-,-,-,-,-,-,5,4,-,2,1,3,2,2,4,2,2,2,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Dopravní úrazy motorovými vozidly,1769,1,2,11,8,13,44,40,202,306,176,106,104,94,115,67,127,102,95,77,31,29,19
E810,Srážka motorového vozidla s vlakem,43,-,-,-,-,-,1,1,6,3,2,3,9,4,3,3,5,-,3,-,-,-,-
E811,Srážka motorového vozidla s vozem pouliční dráhy,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,194,-,-,-,-,-,2,3,20,38,20,17,8,19,21,8,13,10,4,7,-,3,1
E813,Srážka motorového vozidla s jiným vozidlem,66,-,-,-,-,1,2,4,4,7,3,3,3,2,6,-,13,4,9,4,1,-,-
E814,Srážka motorového vozidla s chodcem,444,1,1,4,6,8,29,18,12,28,16,14,22,11,28,22,41,46,42,42,20,19,14
E815,Náraz motorového vozidla na nepohyblivý předmět ,105,-,-,-,-,-,-,-,14,35,18,9,7,2,7,2,8,2,-,-,1,-,-
E816,Úraz beze srážky následkem ztráty vlády nad vozidlem,170,-,-,1,-,-,-,-,37,37,26,14,8,7,8,9,11,5,3,3,-,1,-
E817,Úraz motorovým vozidlem při nastupování nebo vystupování,16,-,-,-,-,-,-,-,4,4,-,-,2,-,2,-,1,2,-,-,-,1,-
E818,Jiný úraz motorovým vozidlem beze srážky,56,-,-,-,-,-,1,1,10,12,7,3,5,5,2,2,3,1,1,1,-,1,1
E819,Úraz motorovým vozidlem NS,674,-,1,6,2,4,9,13,95,142,84,43,39,44,38,21,32,32,33,20,9,4,3
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Úrazy motorovými vozidly mimo dopravu,57,-,-,-,1,-,-,3,4,4,4,6,6,8,7,1,7,3,1,2,-,-,-
E820,Srážka s pohybujícím se předmětem mimo dopravu,6,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,1,-,1,1,-,-,-
E821,Náraz na nepohyblivý předmět mimo dopravu,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E822,Úraz při nastupování nebo vystupování mimo dopravu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E823,Jiný nebo NS úraz mimo dopravu,50,-,-,-,1,-,-,3,4,4,4,6,3,7,7,1,6,3,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D4,Jiné úrazy silničními vozidly,60,-,-,-,-,-,2,2,4,4,3,1,1,1,5,3,5,9,9,5,3,2,1
E825,"Úraz pouliční drahou, mimo srážku s motorovým vozidlem",22,-,-,-,-,-,-,-,-,3,1,-,-,-,2,2,2,2,3,3,2,1,1
E826,"Úraz jízdním kolem ,  mimo srážku s motorovým vozidlem nebo tramvají",25,-,-,-,-,-,1,2,4,1,2,-,-,1,2,1,2,4,4,-,1,-,-
E827,Úraz způsobený jiným silničním vozidlem bez motoru,13,-,-,-,-,-,1,-,-,-,-,1,1,-,1,-,1,3,2,2,-,1,-
,,,,,,,,,,,,,,,,,,,,,,,,
D5,Úrazy při vodní dopravě,2,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E830,"Srážka, ztroskotání, převržení mající za následek potopení ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E831,"Srážka, ztroskotání, převržení bez potopení ",2,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E832,Jiné potopení nebo utonutí při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E833,Pád na schodech nebo ze žebříku při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E834,Jiný pád s výšky  při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E835,Jiný a NS pád při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E836,Úraz u stroje při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E837,"Výbuch, oheň, popálení při vodní dopravě",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E838,Jiný nebo NS úraz při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D6,Úrazy při dopravě vzduchem a mimovzdušným prostorem,25,-,-,-,-,-,-,1,1,3,1,2,10,7,-,-,-,-,-,-,-,-,-
E840,Nehoda motorového letadla při stratu nebo přistávání,3,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-
E841,Jiná nebo NS nehoda motorového letadla,17,-,-,-,-,-,-,1,-,1,1,2,7,5,-,-,-,-,-,-,-,-,-
E842,Nehoda letadla bez motoru,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E843,"Pád v letadle, na letadle  nebo z letadla",3,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-
E844,Jiný blíže psaný úraz při dopravě vzduchem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E845,Nehoda kosmické lodi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E846,Úraz při dopravě vzduchem ne prostorem NS,2,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné otravy léky a drogami,12,-,2,-,2,-,-,-,-,1,-,1,1,3,-,-,-,-,1,-,-,-,1
E850,Antibiotiky a jinými prostředky proti infekcím,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E851,Hormony a jejich syntetickými náhradami,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
E852,Látkami primárně působícími na celý organismus a složky krve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E853,Analgetiky a antipyretiky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E854,Sedativy a hypnotiky,3,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-
E855,Léky působícími primárně na nervovou soustavu a psychofarmaky,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
