1989,Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,Vnější příčiny poranění a otrav,3643,30,12,5,4,8,16,12,54,58,44,67,83,92,109,94,96,134,238,201,602,769,915
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,44,-,-,1,-,-,-,-,5,2,1,2,2,3,1,2,3,2,5,4,2,5,4
E800,Srážka se železničními vozidly,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E801,Náraz na jiný předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky nebo nárazu,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň nebo popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,5,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,2,-
E805,Zasažení železničním vozidlem,35,-,-,1,-,-,-,-,2,2,1,2,1,3,-,1,3,2,5,4,1,3,4
E806,Jiný blíže popsaný úraz  na železnici,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E807,Železniční úraz NS,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Provozní úrazy motorovými vozidly,311,-,-,2,1,2,10,4,24,15,10,9,15,22,21,20,17,18,30,8,41,30,12
E810,Srážka motorového vozidla s vlakem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E811,Srážka motorového vozidla s jiným motorovým vozidlem při návratu do jízdní dráhy,3,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,28,-,-,-,-,2,-,-,-,4,1,1,2,1,3,5,2,2,4,-,-,1,-
E813,Srážka motorového vozidla s jiným vozidlem,8,-,-,-,-,-,1,-,-,-,-,-,1,2,-,-,-,1,2,-,1,-,-
E814,Srážka motorového vozidla s chodcem,89,-,-,1,-,-,3,2,5,1,4,-,3,5,4,7,9,5,3,4,18,12,3
E815,Jiný náraz motorového vozidla na předmět na silnici,8,-,-,-,-,-,1,-,1,1,-,-,1,1,2,1,-,-,-,-,-,-,-
E816,"Ztráta vlády nad motorovým vozidlem na silnici, beze srážky",9,-,-,-,-,-,-,-,2,-,-,2,1,1,2,-,-,-,1,-,-,-,-
E817,"Úraz při nastupování nebo vystupování, bez srážky",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E818,Jiný provozní úraz motorovým vozidlem bez srážky,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E819,"Jiný provozní úraz motorovým vozidlem, bez srážky",165,-,-,1,1,-,5,2,15,8,5,6,6,11,10,7,6,10,20,4,22,17,9
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Neprovozní úrazy motorovými vozidly,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E820,Neprovozní úraz motorovým vozidlem pro jizdu na sněhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
E821,Neprovozní úraz jiným mimosilničním motorovým vozidlem ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E822,Neprovozní úraz jiným motorovým vozidlem při srážce s pohybujícím se předmětem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E823,Neprovozní úraz  jiným motorovým vozidlem při nárazu na nepohybující se předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E824,Neprovozní úraz jiným motorovým vozidlem při nastupování nebo vystupování,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E825,Neprovozní úraz jiné nebo NS povahy jiným  motorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D4,Úrazy jinými silničními vozidly,14,-,-,-,-,-,-,-,1,-,-,1,2,1,1,1,-,1,3,-,-,3,-
E826,Úraz způsobený jizdním kolem,9,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,-,1,3,-,-,-,-
E827,Úraz způsobený vozidlem taženým zvířaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E828,Úraz způsobený zvířetem nesousím člověka,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E829,Úrazy způsobené jinými silničními vozidly,4,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,3,-
,,,,,,,,,,,,,,,,,,,,,,,,
D5,Úrazy při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E830,"Nehoda plavidla (srážka, ztroskotání, převržení) mající za následek potopení osoby",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E831,Jiný úraz při  nehodě plavidla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E832,Jiné náhodné potopení nebo (u)tonutí při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E833,Pád na schodech nebo žebříku při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
