1980,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,Vnější příčiny poranění a otrav,5186,101,25,22,11,26,92,55,203,365,379,383,318,264,323,384,345,200,410,443,369,289,179
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,129,-,-,-,-,-,-,1,5,15,11,17,5,13,9,13,7,1,8,12,6,4,2
E800,Srážka se železničními vozidly,5,-,-,-,-,-,-,-,-,-,1,2,-,-,1,1,-,-,-,-,-,-,-
E801,Náraz na jiný předmět,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky nebo nárazu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň nebo popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-
E805,Zasažení železničním vozidlem,110,-,-,-,-,-,-,1,5,13,8,12,5,12,8,12,6,1,5,11,6,3,2
E806,Jiný blíže popsaný úraz  na železnici,4,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,-,-
E807,Železniční úraz NS,6,-,-,-,-,-,-,-,-,1,-,2,-,1,-,-,-,-,2,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Provozní úrazy motorovými vozidly,988,-,4,5,1,8,30,8,81,121,91,76,60,37,74,75,74,38,71,68,35,23,8
E810,Srážka motorového vozidla s vlakem,18,-,-,-,-,-,-,1,4,1,1,2,1,-,1,4,1,-,1,1,-,-,-
E811,Srážka motorového vozidla s jiným motorovým vozidlem při návratu do jízdní dráhy,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,171,-,1,1,-,-,1,1,9,20,17,22,14,11,20,11,17,7,9,4,4,1,1
E813,Srážka motorového vozidla s jiným vozidlem,42,-,-,-,-,-,1,1,4,2,3,4,1,1,4,-,4,3,1,6,5,2,-
E814,Srážka motorového vozidla s chodcem,322,-,2,4,1,6,16,3,16,21,17,14,13,11,23,31,23,17,30,34,21,15,4
E815,Jiný náraz motorového vozidla na předmět na silnici,44,-,-,-,-,-,1,-,8,11,7,2,2,2,2,3,3,-,2,-,1,-,-
E816,"Ztráta vlády nad motorovým vozidlem na silnici, beze srážky",145,-,1,-,-,1,2,-,17,27,23,10,14,5,7,10,9,5,7,6,-,1,-
E817,"Úraz při nastupování nebo vystupování, bez srážky",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
E818,Jiný provozní úraz motorovým vozidlem bez srážky,10,-,-,-,-,-,-,1,2,3,1,-,-,1,-,-,-,-,1,1,-,-,-
E819,"Jiný provozní úraz motorovým vozidlem, bez srážky",233,-,-,-,-,1,9,1,21,36,22,22,14,6,17,16,17,6,20,16,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Neprovozní úrazy motorovými vozidly,11,-,-,-,-,-,-,-,-,-,-,1,2,-,2,1,1,-,1,2,1,-,-
E820,Neprovozní úraz motorovým vozidlem pro jizdu na sněhu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E821,Neprovozní úraz jiným mimosilničním motorovým vozidlem ,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-
E822,Neprovozní úraz jiným motorovým vozidlem při srážce s pohybujícím se předmětem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
