1987,Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
,,,,,,,,,,,,,,,,,,,,,,,,
VN,Vnější příčiny poranění a otrav,3819,51,16,5,9,9,28,18,62,52,43,75,87,75,86,74,110,156,187,326,660,815,875
,,,,,,,,,,,,,,,,,,,,,,,,
D1,Úrazy na železnicích,33,-,-,-,-,-,-,2,2,3,-,4,-,2,4,-,2,5,4,2,2,-,1
E800,Srážka se železničními vozidly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E801,Náraz na jiný předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E802,Vykolejení bez předchozí srážky nebo nárazu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E803,"Výbuch, oheň nebo popálení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E804,Pád ve vlaku nebo z vlaku,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-
E805,Zasažení železničním vozidlem,29,-,-,-,-,-,-,2,2,3,-,3,-,2,4,-,1,4,4,2,1,-,1
E806,Jiný blíže popsaný úraz  na železnici,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E807,Železniční úraz NS,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D2,Provozní úrazy motorovými vozidly,276,1,-,-,4,4,18,7,22,11,5,14,18,14,12,10,13,12,16,18,37,27,13
E810,Srážka motorového vozidla s vlakem,5,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,1,1,-,-,-,-
E811,Srážka motorového vozidla s jiným motorovým vozidlem při návratu do jízdní dráhy,4,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,1,-,-,-,-,-,-
E812,Jiná srážka motorového vozidla s jiným motorovým vozidel,25,-,-,-,-,-,2,-,6,1,-,2,3,1,-,2,2,1,2,3,-,-,-
E813,Srážka motorového vozidla s jiným vozidlem,12,-,-,-,-,-,-,-,1,2,-,2,1,2,1,-,-,-,1,-,2,-,-
E814,Srážka motorového vozidla s chodcem,84,1,-,-,2,2,9,5,2,1,1,1,2,1,2,4,1,5,7,6,13,12,7
E815,Jiný náraz motorového vozidla na předmět na silnici,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-
E816,"Ztráta vlády nad motorovým vozidlem na silnici, beze srážky",4,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,-,-,-,-,-,-
E817,"Úraz při nastupování nebo vystupování, bez srážky",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E818,Jiný provozní úraz motorovým vozidlem bez srážky,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E819,"Jiný provozní úraz motorovým vozidlem, bez srážky",139,-,-,-,2,1,7,2,11,7,3,7,11,8,7,3,9,4,5,9,22,15,6
,,,,,,,,,,,,,,,,,,,,,,,,
D3,Neprovozní úrazy motorovými vozidly,4,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,1
E820,Neprovozní úraz motorovým vozidlem pro jizdu na sněhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
E821,Neprovozní úraz jiným mimosilničním motorovým vozidlem ,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
E822,Neprovozní úraz jiným motorovým vozidlem při srážce s pohybujícím se předmětem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
